,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_CL,config/size_CL,config/kernel,config/num_HL,config/m_lambda,config/latent_dim,config/opt_lr,config/opt_wd,logdir
156,0.3937432578209277,0.3937432578209277,0.00422643754566553,0.3449585046857028,0.00455022253745862,0.3449585046857029,0.004550222537458622,0.19795037756202805,0.0,0.17818583106698416,0.0,0.17818583106698413,0.0,0.3117583603020496,0.0,0.25140313139238946,0.0,0.25140313139238946,0.0,921054,921054,1705968453,True,1,5de6a4df,2024-01-23_00-07-33,681.652355670929,681.652355670929,146827,1d43726c602a,172.17.0.2,681.652355670929,1,,128,4,2,2,3,1.8765211838448277,10,1.4206038240516818e-05,3.123156255501986e-06,5de6a4df
157,0.5336030204962243,0.5336030204962243,0.007438869551803162,0.5306112607242734,0.00755737049291293,0.5306112607242734,0.007557370492912929,0.4692556634304207,0.0,0.47126027950481725,0.0,0.47126027950481725,0.0,0.11812297734627832,0.0,0.10414091871790343,0.0,0.10414091871790344,0.0,27342760,27342760,1705970339,True,1,2346e7ed,2024-01-23_00-38-59,2527.8387246131897,2527.8387246131897,146875,1d43726c602a,172.17.0.2,2527.8387246131897,1,,128,4,11,2,3,2.5012337402407994,7,1.0010701446716979e-05,2.330652393448766e-06,2346e7ed
158,0.6589536138079828,0.6589536138079828,0.0047882953872634484,0.6601290177680076,0.004924044253424407,0.6601290177680077,0.004924044253424431,0.6321467098166127,0.0,0.6262382778545641,0.0,0.626238277854564,0.0,0.5194174757281553,0.0,0.467997955403765,0.0,0.46799795540376504,0.0,11097127,11097127,1705968522,False,1,b165fb6e,2024-01-23_00-08-42,69.22082018852234,69.22082018852234,146827,1d43726c602a,172.17.0.2,69.22082018852234,1,,128,4,7,2,3,2.183355677225776,8,1.0851758202194928e-05,3.780296498307858e-06,b165fb6e
159,0.6393743257820927,0.6393743257820927,0.004843569432717075,0.6385240413714942,0.005318835018395081,0.6385240413714942,0.005318835018395082,0.5760517799352751,0.0,0.5744504468710688,0.0,0.5744504468710688,0.0,0.3932038834951456,0.0,0.3233518664203378,0.0,0.3233518664203378,0.0,14504709,14504709,1705968738,False,1,761ce63a,2024-01-23_00-12-18,212.4200210571289,212.4200210571289,146827,1d43726c602a,172.17.0.2,212.4200210571289,1,,128,4,8,2,3,2.7238869246594497,11,2.5545988316888073e-05,2.4761429910044377e-06,761ce63a
160,0.6121898597626754,0.6121898597626754,0.0032720066640999196,0.6137863076348758,0.0033899680128572775,0.6137863076348757,0.003389968012857276,0.5949298813376483,0.0,0.5968889245642405,0.0,0.5968889245642405,0.0,0.26591154261057176,0.0,0.1933380760095371,0.0,0.1933380760095371,0.0,8180960,8180960,1705969336,False,1,1517e77b,2024-01-23_00-22-16,595.7671587467194,595.7671587467194,146827,1d43726c602a,172.17.0.2,595.7671587467194,1,,128,4,6,2,3,2.0010776309668983,12,2.1094622147236905e-05,4.997999023205571e-06,1517e77b
161,0.5116504854368932,0.5116504854368932,0.006084180648200038,0.492544846688335,0.00674411452280989,0.4925448466883351,0.006744114522809885,0.4412081984897519,0.0,0.44074452505234435,0.0,0.44074452505234435,0.0,0.31715210355987056,0.0,0.23048854152001308,0.0,0.23048854152001305,0.0,15638527,15638527,1705970476,True,1,2c98acb1,2024-01-23_00-41-16,1139.6985156536102,1139.6985156536102,146827,1d43726c602a,172.17.0.2,1139.6985156536102,1,,128,4,7,2,4,1.7095413537298048,14,1.7877395382575074e-05,4.065101902777445e-06,2c98acb1
162,0.709277238403452,0.6790722761596548,0.0036262645769086477,0.677420914935841,0.003655844438752105,0.677420914935841,0.0036558444387520725,0.6402373247033442,0.0,0.6381557500932166,0.0,0.6381557500932166,0.0,0.709277238403452,0.0,0.7008984297478841,0.0,0.7008984297478841,0.0,3629782,3629782,1705970424,False,1,3af5e48c,2024-01-23_00-40-24,85.02786254882812,85.02786254882812,146875,1d43726c602a,172.17.0.2,85.02786254882812,1,,64,4,4,2,3,2.647681951730035,6,1.341051968003912e-05,1.9943559773942644e-06,3af5e48c
163,0.5939590075512406,0.5939590075512406,0.004719448296489188,0.5883101080856867,0.00495421779380483,0.5883101080856866,0.004954217793804864,0.5560949298813377,0.0,0.5514603906294683,0.0,0.5514603906294682,0.0,0.5269687162891047,0.0,0.4859197787010225,0.0,0.4859197787010225,0.0,3629782,3629782,1705970808,True,1,da11d071,2024-01-23_00-46-48,383.72158002853394,383.72158002853394,146875,1d43726c602a,172.17.0.2,383.72158002853394,1,,64,4,4,2,3,2.4375084061251178,6,4.394809248591091e-05,1.3921740909813904e-06,da11d071
164,0.5850593311758361,0.5850593311758361,0.005060067155499743,0.5853913955317253,0.004891622617155366,0.5853913955317253,0.004891622617155358,0.5393743257820928,0.0,0.5418326293563374,0.0,0.5418326293563375,0.0,0.42448759439050704,0.0,0.3596496346106177,0.0,0.3596496346106178,0.0,5659434,5659434,1705971243,True,1,ed606c5f,2024-01-23_00-54-03,767.0586965084076,767.0586965084076,146827,1d43726c602a,172.17.0.2,767.0586965084076,1,,64,4,5,2,3,2.69550222333687,5,3.5582096925381694e-05,2.3951130796220426e-07,ed606c5f
165,0.4521035598705502,0.4521035598705502,0.00694013596827048,0.4499565280605828,0.006663816325659352,0.44995652806058273,0.006663816325659343,0.4341963322545847,0.0,0.42908206931587006,0.0,0.42908206931587,0.0,0.35436893203883496,0.0,0.29282376058249987,0.0,0.29282376058249987,0.0,1283916,1283916,1705970890,True,1,22f0fab3,2024-01-23_00-48-10,82.05009579658508,82.05009579658508,146875,1d43726c602a,172.17.0.2,82.05009579658508,1,,64,4,2,2,4,2.6305896790472216,6,0.000817310239716694,8.469996853819569e-07,22f0fab3
166,0.5234627831715211,0.5234627831715211,0.005072700116311325,0.517563080066076,0.00526998861146657,0.517563080066076,0.00526998861146655,0.5048543689320388,0.0,0.5047219300969672,0.0,0.5047219300969671,0.0,0.2993527508090615,0.0,0.21704672991103782,0.0,0.21704672991103782,0.0,1150398,1150398,1705971548,True,1,2159789e,2024-01-23_00-59-08,656.1870379447937,656.1870379447937,146875,1d43726c602a,172.17.0.2,656.1870379447937,1,,64,4,3,2,2,2.3582771357890513,3,1.353433052736989e-05,1.11128633727749e-06,2159789e
167,0.6062567421790723,0.6062567421790723,0.00734421082065387,0.5947440856017185,0.00947450680837093,0.5947440856017184,0.00947450680837093,0.5862998921251349,0.0,0.5814381250273213,0.0,0.5814381250273214,0.0,0.5307443365695793,0.0,0.46379886036409584,0.0,0.46379886036409584,0.0,8153723,8153723,1705971295,False,1,1fee2c7e,2024-01-23_00-54-55,51.860082387924194,51.860082387924194,146827,1d43726c602a,172.17.0.2,51.860082387924194,1,,64,4,6,2,3,2.952218671003241,7,2.3440747440752462e-05,1.9507443672782223e-06,1fee2c7e
168,0.590722761596548,0.590722761596548,0.004176582671543889,0.5951226296866178,0.004028013629386205,0.5951226296866178,0.004028013629386232,0.5258899676375405,0.0,0.5260782343880605,0.0,0.5260782343880605,0.0,0.5900755124056095,0.0,0.5427804802268904,0.0,0.5427804802268904,0.0,2870472,2870472,1705971372,True,1,7d596593,2024-01-23_00-56-12,74.12497353553772,74.12497353553772,146827,1d43726c602a,172.17.0.2,74.12497353553772,1,,64,4,3,2,4,2.8261187627316926,5,2.8699657549569187e-05,2.659740927941554e-06,7d596593
169,0.5091693635382956,0.4483818770226537,0.005506111074418674,0.44779797768837454,0.0056729090011195206,0.44779797768837454,0.005672909001119496,0.4525350593311758,0.0,0.45758491079094005,0.0,0.45758491079094,0.0,0.5091693635382956,0.0,0.4599999225845394,0.0,0.4599999225845394,0.0,79271185,79271185,1705971481,True,1,95d13e4f,2024-01-23_00-58-01,108.20754718780518,108.20754718780518,146827,1d43726c602a,172.17.0.2,108.20754718780518,1,,64,4,25,2,2,2.8831779151626598,2,1.1822045017519893e-05,1.599096473334527e-06,95d13e4f
170,0.6024811218985976,0.5031283710895361,0.002336182074186376,0.488135378466693,0.0030405751790867548,0.48813537846669297,0.0030405751790867686,0.4816612729234088,0.0,0.48274402699252006,0.0,0.4827440269925201,0.0,0.6024811218985976,0.0,0.5742021352607987,0.0,0.5742021352607986,0.0,22567387,22567387,1705971711,True,1,2a664b66,2024-01-23_01-01-51,194.57856822013855,194.57856822013855,146827,1d43726c602a,172.17.0.2,194.57856822013855,1,,64,4,10,2,3,2.9990423670296065,3,0.00042915947933159024,2.23565761500152e-06,2a664b66
171,0.668824163969795,0.5813376483279395,0.004644886761944102,0.5812211187368741,0.004632995184407655,0.5812211187368741,0.004632995184407655,0.5846817691477886,0.0,0.583932189073307,0.0,0.5839321890733071,0.0,0.668824163969795,0.0,0.663580747955224,0.0,0.663580747955224,0.0,24575809,24575809,1705971622,False,1,a7db679e,2024-01-23_01-00-22,74.07105278968811,74.07105278968811,146875,1d43726c602a,172.17.0.2,74.07105278968811,1,,64,4,9,4,4,2.4937746293108445,4,1.6235234524566318e-05,1.5257174251828105e-07,a7db679e
172,0.6252427184466021,0.6252427184466021,0.004657396579271388,0.6272426695854292,0.004749631677928151,0.6272426695854292,0.004749631677928134,0.6067961165048543,0.0,0.609669239203698,0.0,0.609669239203698,0.0,0.5431499460625674,0.0,0.5015439626940098,0.0,0.5015439626940097,0.0,3634549,3634549,1705972835,False,1,0d0c0ed6,2024-01-23_01-20-35,1213.3311786651611,1213.3311786651611,146875,1d43726c602a,172.17.0.2,1213.3311786651611,1,,64,4,4,2,3,2.76264876950058,7,1.5156861450942872e-05,2.8749109779508793e-06,0d0c0ed6
173,0.45927723840345197,0.45927723840345197,0.004879772913995053,0.45829515900103973,0.004980539468791981,0.45829515900103973,0.004980539468791983,0.44390507011866237,0.0,0.441213731177218,0.0,0.441213731177218,0.0,0.4412081984897519,0.0,0.3913604014875712,0.0,0.3913604014875712,0.0,520593,520593,1705971766,True,1,f9413ee7,2024-01-23_01-02-46,55.103524684906006,55.103524684906006,146827,1d43726c602a,172.17.0.2,55.103524684906006,1,,64,2,2,2,2,2.578051554970137,5,1.8878083618378434e-05,7.187922358513186e-07,f9413ee7
174,0.5521574973031285,0.5521574973031285,0.003956596534000705,0.5542071309191414,0.0039716348647920756,0.5542071309191414,0.003971634864792083,0.5237324703344121,0.0,0.526470848456075,0.0,0.526470848456075,0.0,0.47303128371089537,0.0,0.42616138613339544,0.0,0.4261613861333954,0.0,32521832,32521832,1705971823,True,1,cd2788cb,2024-01-23_01-03-43,57.34537100791931,57.34537100791931,146827,1d43726c602a,172.17.0.2,57.34537100791931,1,,64,4,12,2,3,2.0594568789517678,6,6.454903036415964e-05,9.54207911981182e-07,cd2788cb
175,0.6179072276159655,0.6179072276159655,0.00396504335479808,0.6173215044773025,0.004365710761425275,0.6173215044773025,0.004365710761425286,0.5992448759439051,0.0,0.5959016724804721,0.0,0.5959016724804721,0.0,0.5587918015102481,0.0,0.5446345876660943,0.0,0.5446345876660943,0.0,8163306,8163306,1705972075,False,1,af3ddd73,2024-01-23_01-07-55,251.10509061813354,251.10509061813354,146827,1d43726c602a,172.17.0.2,251.10509061813354,1,,64,4,8,2,2,2.63605699308739,8,0.00014536594320135494,1.2606214838984226e-06,af3ddd73
176,0.5312297734627831,0.5312297734627831,0.004987098301278882,0.5309377759982086,0.005168931741755381,0.5309377759982086,0.005168931741755413,0.459546925566343,0.0,0.46214806204641395,0.0,0.462148062046414,0.0,0.29341963322545844,0.0,0.30919819187649616,0.0,0.3091981918764962,0.0,15152125,15152125,1705972801,True,1,135c8213,2024-01-23_01-20-01,726.2828054428101,726.2828054428101,146827,1d43726c602a,172.17.0.2,726.2828054428101,1,,64,3,7,4,4,2.2080179713758445,7,2.150393952280062e-05,3.4845139376330363e-06,135c8213
177,0.5312837108953614,0.5156418554476806,0.0039414942624476975,0.5009677490603965,0.003953988602972423,0.5009677490603965,0.0039539886029723945,0.4854368932038835,0.0,0.472552616392172,0.0,0.47255261639217205,0.0,0.5312837108953614,0.0,0.48490886403239336,0.0,0.4849088640323934,0.0,198449634,198449634,1705973681,True,1,dc3b7bad,2024-01-23_01-34-41,880.4228384494781,880.4228384494781,146827,1d43726c602a,172.17.0.2,880.4228384494781,1,,64,4,30,3,3,1.9290374275249909,6,8.63511625228764e-05,4.442484038764475e-07,dc3b7bad
178,0.575512405609493,0.562135922330097,0.005149824492893203,0.54183793479531,0.007587786340331261,0.54183793479531,0.007587786340331267,0.575512405609493,0.0,0.5719229525552111,0.0,0.5719229525552112,0.0,0.5048543689320388,0.0,0.42626004022037645,0.0,0.42626004022037645,0.0,3202666,3202666,1705972898,True,1,55ab4639,2024-01-23_01-21-38,63.10169553756714,63.10169553756714,146875,1d43726c602a,172.17.0.2,63.10169553756714,1,,64,4,5,2,2,1.7986044920102837,9,4.017128501904416e-05,2.0586916344508187e-06,55ab4639
179,0.5686623516720604,0.5686623516720604,0.005991912274010952,0.5690024675275538,0.0060151870594619345,0.5690024675275536,0.00601518705946196,0.5361380798274002,0.0,0.5375476625912899,0.0,0.5375476625912898,0.0,0.54638619201726,0.0,0.5222369391894038,0.0,0.5222369391894038,0.0,140722588,140722588,1705973103,True,1,886287d5,2024-01-23_01-25-03,204.9935336112976,204.9935336112976,146875,1d43726c602a,172.17.0.2,204.9935336112976,1,,64,3,21,2,4,2.418415740101629,8,1.2338124010432695e-05,1.557232459255716e-06,886287d5
180,0.5242718446601942,0.45668824163969796,0.004448121665592059,0.436183362596169,0.0043984707512544075,0.436183362596169,0.004398470751254407,0.441747572815534,0.0,0.43269602673872937,0.0,0.43269602673872937,0.0,0.5242718446601942,0.0,0.48452789432293036,0.0,0.4845278943229304,0.0,152453753,152453753,1705974063,True,1,b670bb2f,2024-01-23_01-41-03,960.1069183349609,960.1069183349609,146875,1d43726c602a,172.17.0.2,960.1069183349609,1,,64,4,26,2,3,1.532098697944062,5,3.0319789975183398e-05,2.5591767244931488e-06,b670bb2f
181,0.5866774541531823,0.5866774541531823,0.003299013739670544,0.5875604605020588,0.00318837906062902,0.5875604605020588,0.003188379060628993,0.5566343042071198,0.0,0.5613791038623863,0.0,0.5613791038623864,0.0,0.5636461704422869,0.0,0.5218232476413502,0.0,0.5218232476413502,0.0,24338200,24338200,1705973743,True,1,d0c0c0e5,2024-01-23_01-35-43,61.44170618057251,61.44170618057251,146827,1d43726c602a,172.17.0.2,61.44170618057251,1,,64,4,14,3,2,2.2975432038108887,4,4.89896963091773e-05,1.874211727817463e-06,d0c0c0e5
182,0.5710355987055016,0.5710355987055016,0.0026208264537769814,0.5714508363558742,0.0029938460533030864,0.5714508363558742,0.002993846053303067,0.5436893203883495,0.0,0.5418580030897223,0.0,0.5418580030897222,0.0,0.5048543689320388,0.0,0.47824568585357646,0.0,0.4782456858535765,0.0,18314180,18314180,1705974246,True,1,b9ebd61f,2024-01-23_01-44-06,502.7883884906769,502.7883884906769,146827,1d43726c602a,172.17.0.2,502.7883884906769,1,,64,4,9,2,3,0.5657871936154666,7,0.0002062865765536239,3.2240109550576186e-06,b9ebd61f
183,0.5531823085221143,0.5531823085221143,0.006069818725624689,0.5511041471859737,0.006287438185443077,0.5511041471859736,0.006287438185443082,0.459007551240561,0.0,0.4459738986833158,0.0,0.44597389868331583,0.0,0.459546925566343,0.0,0.421625420821526,0.0,0.42162542082152604,0.0,5704904,5704904,1705975080,True,1,4c672958,2024-01-23_01-58-00,1013.4024653434753,1013.4024653434753,146875,1d43726c602a,172.17.0.2,1013.4024653434753,1,,64,4,5,2,3,2.835426409993822,15,2.6081819321772774e-05,4.310041439838397e-06,4c672958
184,0.6081984897518877,0.6081984897518877,0.004165422778059932,0.598134293410764,0.004524408559766857,0.5981342934107641,0.004524408559766862,0.5841423948220065,0.0,0.5804650175025979,0.0,0.5804650175025979,0.0,0.2772384034519957,0.0,0.21342531912866872,0.0,0.21342531912866872,0.0,5140485,5140485,1705974608,False,1,00987f6e,2024-01-23_01-50-08,362.72444200515747,362.72444200515747,146827,1d43726c602a,172.17.0.2,362.72444200515747,1,,64,3,4,2,4,2.5352558721507323,9,1.114356983709118e-05,2.734782906135553e-06,00987f6e
185,0.606957928802589,0.606957928802589,0.003236695402087904,0.6093284332499691,0.003368263809262413,0.6093284332499691,0.003368263809262435,0.5830636461704423,0.0,0.5846111242901203,0.0,0.5846111242901204,0.0,0.5577130528586839,0.0,0.5201785804273612,0.0,0.5201785804273611,0.0,8240714,8240714,1705974668,False,1,7f66e36e,2024-01-23_01-51-08,59.91817378997803,59.91817378997803,146827,1d43726c602a,172.17.0.2,59.91817378997803,1,,64,2,6,2,3,2.353605778814016,6,1.3461287418016354e-05,2.254065878831596e-06,7f66e36e
186,0.5978425026968717,0.5978425026968717,0.003538558676776016,0.5957234139253765,0.003757777049735984,0.5957234139253765,0.0037577770497359843,0.5409924487594391,0.0,0.5428747683060573,0.0,0.5428747683060573,0.0,0.5091693635382956,0.0,0.4486150367626284,0.0,0.44861503676262837,0.0,508468,508468,1705974740,True,1,4e227f62,2024-01-23_01-52-20,68.59532642364502,68.59532642364502,146827,1d43726c602a,172.17.0.2,68.59532642364502,1,,64,4,2,3,2,2.1047007472556456,8,1.7427855356854354e-05,3.0377552895920153e-06,4e227f62
187,0.5938511326860841,0.5803667745415318,0.005692890960931498,0.5590251135268252,0.005765769484089922,0.5590251135268252,0.005765769484089923,0.5652642934196332,0.0,0.5564284061362086,0.0,0.5564284061362085,0.0,0.5938511326860841,0.0,0.5502547080567584,0.0,0.5502547080567584,0.0,102872012,102872012,1705974806,True,1,d190c6a6,2024-01-23_01-53-26,65.84421491622925,65.84421491622925,146827,1d43726c602a,172.17.0.2,65.84421491622925,1,,64,4,18,2,4,1.5946332882013405,10,2.3476006936455093e-05,1.3292722699313866e-06,d190c6a6
188,0.511326860841424,0.4722761596548004,0.0054910319709274725,0.4510857864928915,0.005386242013888013,0.4510857864928915,0.0053862420138879935,0.4412081984897519,0.0,0.43601396548287535,0.0,0.4360139654828753,0.0,0.511326860841424,0.0,0.47097883372645044,0.0,0.4709788337264504,0.0,2044708,2044708,1705974858,True,1,7625f63b,2024-01-23_01-54-18,51.89213514328003,51.89213514328003,146827,1d43726c602a,172.17.0.2,51.89213514328003,1,,64,4,3,2,3,2.68126001564013,5,5.707481474250873e-05,1.728119800482574e-06,7625f63b
189,0.5382955771305286,0.49147788565264294,0.006683890431352613,0.4792198893867085,0.008647255390902256,0.4792198893867085,0.008647255390902237,0.5382955771305286,0.0,0.5392864503789725,0.0,0.5392864503789725,0.0,0.535059331175836,0.0,0.4849669893214384,0.0,0.4849669893214385,0.0,22579266,22579266,1705974919,True,1,8d4ee458,2024-01-23_01-55-19,60.868226289749146,60.868226289749146,146827,1d43726c602a,172.17.0.2,60.868226289749146,1,,64,4,10,2,3,0.7710378550322864,4,3.462555324192117e-05,3.6374969596299816e-06,8d4ee458
190,0.5976806903991372,0.5976806903991372,0.004839062528016589,0.5989205347688906,0.004894353473908718,0.5989205347688906,0.004894353473908769,0.5458468176914779,0.0,0.5479520028515162,0.0,0.5479520028515162,0.0,0.42826321467098166,0.0,0.3823512283285971,0.0,0.3823512283285971,0.0,21485397,21485397,1705975915,True,1,10826e8d,2024-01-23_02-11-55,995.8573524951935,995.8573524951935,146827,1d43726c602a,172.17.0.2,995.8573524951935,1,,64,4,13,2,2,1.4219433176599634,6,1.9938876454335677e-05,1.0953842224871412e-06,10826e8d
191,0.45873786407766987,0.45873786407766987,0.004691316529463757,0.4508253093466803,0.0053510439952639405,0.4508253093466803,0.005351043995263938,0.4449838187702265,0.0,0.4445838295584006,0.0,0.4445838295584006,0.0,0.42772384034519956,0.0,0.3768728792590586,0.0,0.3768728792590586,0.0,38396034,38396034,1705975712,True,1,191b88fe,2024-01-23_02-08-32,631.9845235347748,631.9845235347748,146875,1d43726c602a,172.17.0.2,631.9845235347748,1,,64,4,11,2,4,1.8570080688201487,3,1.3119627725079808e-05,6.867640650478008e-06,191b88fe
192,0.6647249190938511,0.6647249190938511,0.003522077177414132,0.6652864757485712,0.0035771020648914945,0.6652864757485712,0.0035771020648914633,0.610032362459547,0.0,0.6136594236968905,0.0,0.6136594236968905,0.0,0.6154261057173679,0.0,0.5735587460553719,0.0,0.5735587460553718,0.0,10844052,10844052,1705975828,False,1,fa9bf8bd,2024-01-23_02-10-28,115.91567993164062,115.91567993164062,146875,1d43726c602a,172.17.0.2,115.91567993164062,1,,128,4,7,3,3,1.959125364098387,7,1.5090731556845501e-05,9.18558748212299e-06,fa9bf8bd
193,0.5593311758360302,0.5593311758360302,0.004287941081845041,0.5601994405878444,0.00457412345055539,0.5601994405878444,0.004574123450555401,0.47680690399137,0.0,0.478974483498037,0.0,0.47897448349803706,0.0,0.4962243797195254,0.0,0.43818564418123146,0.0,0.43818564418123146,0.0,1130153,1130153,1705975906,True,1,6162ea49,2024-01-23_02-11-46,76.84067010879517,76.84067010879517,146875,1d43726c602a,172.17.0.2,76.84067010879517,1,,64,3,3,4,2,2.244919351002121,9,1.0538792283813484e-05,5.975012436008472e-07,6162ea49
194,0.596116504854369,0.596116504854369,0.004594506890840752,0.6005869698764225,0.004347551776137431,0.6005869698764225,0.004347551776137462,0.5544768069039914,0.0,0.551457957790472,0.0,0.5514579577904719,0.0,0.5555555555555556,0.0,0.5220291233687847,0.0,0.5220291233687847,0.0,14498968,14498968,1705976487,True,1,3513a9ba,2024-01-23_02-21-27,580.8023798465729,580.8023798465729,146875,1d43726c602a,172.17.0.2,580.8023798465729,1,,128,4,8,2,3,1.6791028479035885,10,0.0006137483507307258,3.3869548264593995e-06,3513a9ba
195,0.46456310679611657,0.46456310679611657,0.0027823560682910344,0.4475504710594483,0.002761295463718123,0.44755047105944834,0.0027612954637181307,0.4083063646170442,0.0,0.4089105687901835,0.0,0.4089105687901835,0.0,0.39050701186623515,0.0,0.3618677260903576,0.0,0.3618677260903576,0.0,7971389,7971389,1705976553,True,1,3bcb1d22,2024-01-23_02-22-33,638.2569582462311,638.2569582462311,146827,1d43726c602a,172.17.0.2,638.2569582462311,1,,128,4,5,2,4,2.158019451395303,8,3.832500804135425e-05,1.9724927044021327e-06,3bcb1d22
196,0.5858144552319311,0.5858144552319311,0.00420884814992436,0.5799986278671377,0.0041816429961413545,0.5799986278671376,0.00418164299614138,0.5652642934196332,0.0,0.5673685505162741,0.0,0.5673685505162741,0.0,0.3807982740021575,0.0,0.3397198639835078,0.0,0.33971986398350784,0.0,5127046,5127046,1705977358,True,1,31f88bd3,2024-01-23_02-35-58,870.8693056106567,870.8693056106567,146875,1d43726c602a,172.17.0.2,870.8693056106567,1,,64,4,4,2,4,2.0259602879961274,12,2.7211035241100956e-05,2.810070472210056e-06,31f88bd3
197,0.6401294498381878,0.6401294498381878,0.006502984627012539,0.6381346004901254,0.006606404146558238,0.6381346004901254,0.006606404146558241,0.6175836030204962,0.0,0.620706822981835,0.0,0.620706822981835,0.0,0.5248112189859763,0.0,0.47285211470695615,0.0,0.47285211470695615,0.0,8176639,8176639,1705976652,False,1,85dea86c,2024-01-23_02-24-12,99.2540225982666,99.2540225982666,146827,1d43726c602a,172.17.0.2,99.2540225982666,1,,128,4,6,2,3,2.894670116053792,11,1.0047554289083454e-05,2.374114117813983e-06,85dea86c
198,0.6283710895361381,0.6235167206040992,0.0023879119332447293,0.5783698496289263,0.00247289422131175,0.5783698496289262,0.002472894221311771,0.39913700107874867,0.0,0.36738887681124827,0.0,0.3673888768112483,0.0,0.6283710895361381,0.0,0.5825358514685655,0.0,0.5825358514685656,0.0,534432,534432,1705976743,False,1,1eaa78ed,2024-01-23_02-25-43,90.4840657711029,90.4840657711029,146827,1d43726c602a,172.17.0.2,90.4840657711029,1,,64,4,2,2,2,2.4625523566440153,18,3.087553078500513e-05,3.815061885767519e-06,1eaa78ed
199,0.5604099244875944,0.42346278317152103,0.00483906252801659,0.4273016839626907,0.004775119269879639,0.4273016839626907,0.00477511926987964,0.39913700107874867,0.0,0.4107125430800209,0.0,0.4107125430800209,0.0,0.5604099244875944,0.0,0.521650023714559,0.0,0.521650023714559,0.0,219188438,219188438,1705977930,True,1,d15e0778,2024-01-23_02-45-30,1187.0792562961578,1187.0792562961578,146827,1d43726c602a,172.17.0.2,1187.0792562961578,1,,128,2,31,2,3,2.7580154023667074,7,1.193717737763049e-05,5.412844991601901e-06,d15e0778
200,0.5806364617044228,0.5806364617044228,0.005152366012551974,0.5805009903278101,0.005828757832983098,0.5805009903278101,0.005828757832983077,0.540453074433657,0.0,0.5393831751305161,0.0,0.5393831751305161,0.0,0.3074433656957929,0.0,0.2876922370911225,0.0,0.2876922370911225,0.0,18119989,18119989,1705978218,True,1,b8dddd30,2024-01-23_02-50-18,828.463960647583,828.463960647583,146875,1d43726c602a,172.17.0.2,828.463960647583,1,,64,3,9,3,3,2.601522989740398,8,1.6807339953258632e-05,1.4592793015604386e-06,b8dddd30
201,0.6115426105717369,0.6115426105717369,0.00624277725835178,0.6109015996674374,0.006360161475884515,0.6109015996674374,0.006360161475884545,0.5496224379719525,0.0,0.5452601758886074,0.0,0.5452601758886075,0.0,0.22114347357065803,0.0,0.1826489132044308,0.0,0.1826489132044308,0.0,1177367,1177367,1705980646,False,1,24f14806,2024-01-23_03-30-46,2638.5949454307556,2638.5949454307556,146827,1d43726c602a,172.17.0.2,2638.5949454307556,1,,128,4,3,2,2,2.391945972451745,16,1.4489451026806279e-05,7.97116793316454e-06,24f14806
202,0.5649946062567422,0.5649946062567422,0.00504394308123239,0.5449184364064488,0.005462911195237214,0.5449184364064488,0.005462911195237216,0.517799352750809,0.0,0.5079807503935524,0.0,0.5079807503935523,0.0,0.23300970873786409,0.0,0.17203074707690583,0.0,0.17203074707690583,0.0,5094677,5094677,1705978623,True,1,f794958a,2024-01-23_02-57-03,396.3905379772186,396.3905379772186,146875,1d43726c602a,172.17.0.2,396.3905379772186,1,,64,4,4,2,4,2.2949042102975494,5,1.0046286694287891e-05,9.483315411404646e-07,f794958a
203,0.5295577130528587,0.5295577130528587,0.0030965911746294156,0.5280052384862935,0.0030353342426740594,0.5280052384862935,0.0030353342426740607,0.49029126213592233,0.0,0.497415260039661,0.0,0.49741526003966097,0.0,0.28640776699029125,0.0,0.2471073810512887,0.0,0.2471073810512887,0.0,50763169,50763169,1705979213,True,1,d4b6d9fa,2024-01-23_03-06-53,590.5298612117767,590.5298612117767,146875,1d43726c602a,172.17.0.2,590.5298612117767,1,,128,4,15,2,3,1.7710932645612476,4,2.2035266119301144e-05,2.482765018495675e-06,d4b6d9fa
204,0.5981661272923409,0.5670981661272924,0.011028061763125879,0.560159235819832,0.01351188296136149,0.560159235819832,0.013511882961361509,0.5981661272923409,0.0,0.591986217440536,0.0,0.5919862174405361,0.0,0.52319309600863,0.0,0.4658086633478537,0.0,0.46580866334785365,0.0,124204089,124204089,1705979297,True,1,fd87489d,2024-01-23_03-08-17,83.94937705993652,83.94937705993652,146875,1d43726c602a,172.17.0.2,83.94937705993652,1,,128,4,20,3,4,2.5544617948579296,13,1.9345807166596574e-05,8.289917241287694e-08,fd87489d
