,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/num_CL,config/size_CL,config/kernel,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir
120,0.7682847896440129,0.7682847896440129,0.004052133758574538,0.7680961668895838,0.004157671960282843,0.7680961668895838,0.004157671960282837,0.6526429341963322,0.0,0.6256659294926717,0.0,0.6256659294926719,0.0,0.6866235167206041,0.0,0.6321687680360555,0.0,0.6321687680360555,0.0,9629066,9629066,1700803495,,False,1,f0e959c9,2023-11-24_02-24-55,2518.7323842048645,2518.7323842048645,77391,cd0715864623,172.17.0.3,2518.7323842048645,1,128,2,8,3,2,254,3.301528081378854e-05,9.770019577602412e-06,f0e959c9
121,0.697950377562028,0.697950377562028,0.00507699962276165,0.6965500537548388,0.005111300425976002,0.6965500537548388,0.005111300425976063,0.6445523193096009,0.0,0.6418220310598081,0.0,0.6418220310598081,0.0,0.587378640776699,0.0,0.5498850950799122,0.0,0.5498850950799122,0.0,9844052,9844052,1700803076,,True,1,e473210d,2023-11-24_02-17-56,1651.7410218715668,1651.7410218715668,79033,cd0715864623,172.17.0.3,1651.7410218715668,1,64,3,6,2,3,292,2.0770468042702363e-05,7.446932725042937e-06,e473210d
122,0.7668824163969795,0.7668824163969795,0.004669872884986701,0.7649686498006086,0.004760396274710039,0.7649686498006086,0.004760396274710059,0.7108953613807982,0.0,0.7061309720538205,0.0,0.7061309720538206,0.0,0.6930960086299892,0.0,0.6389880808008542,0.0,0.6389880808008542,0.0,14328776,14328776,1700803670,,False,1,a45b085a,2023-11-24_02-27-50,593.5887317657471,593.5887317657471,79033,cd0715864623,172.17.0.3,593.5887317657471,1,64,4,10,4,2,304,0.00011892372570088754,8.70646340874546e-06,a45b085a
123,0.7905609492988134,0.7905609492988134,0.003729491674878646,0.7919634897261518,0.003902182071976959,0.7919634897261518,0.0039021820719770044,0.656957928802589,0.0,0.6444395137183658,0.0,0.6444395137183658,0.0,0.6677454153182308,0.0,0.6165430090447509,0.0,0.6165430090447509,0.0,1930792,1930792,1700803754,,False,1,a2c75024,2023-11-24_02-29-14,258.10830426216125,258.10830426216125,77391,cd0715864623,172.17.0.3,258.10830426216125,1,128,2,3,3,2,321,1.434363147953424e-05,4.413959898034661e-06,a2c75024
124,0.16666666666666669,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,2665221,2665221,1700803884,,True,1,9b51655e,2023-11-24_02-31-24,214.2376697063446,214.2376697063446,79033,cd0715864623,172.17.0.3,214.2376697063446,1,64,3,4,2,2,203,2.3624446915359988e-05,9.93409239185822e-06,9b51655e
125,0.5587378640776699,0.5587378640776699,0.005465807687396291,0.5583784393346686,0.005732562147599784,0.5583784393346686,0.0057325621475997545,0.52319309600863,0.0,0.523724822390743,0.0,0.5237248223907429,0.0,0.5091693635382956,0.0,0.4972275616868796,0.0,0.4972275616868797,0.0,5591729,5591729,1700803845,,True,1,2c14d451,2023-11-24_02-30-45,91.41003489494324,91.41003489494324,77391,cd0715864623,172.17.0.3,91.41003489494324,1,128,2,5,4,3,4,7.475132883691456e-05,5.427542045480422e-06,2c14d451
126,0.6380798274002157,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.6380798274002157,0.0,0.622704906657899,0.0,0.6227049066578989,0.0,0.33063646170442285,0.0,0.24713530498315028,0.0,0.2471353049831503,0.0,20184417,20184417,1700804067,,True,1,d5b1e5c2,2023-11-24_02-34-27,221.34746026992798,221.34746026992798,77391,cd0715864623,172.17.0.3,221.34746026992798,1,64,3,12,3,2,243,5.829747602067813e-05,7.169728848538982e-06,d5b1e5c2
127,0.6425566343042071,0.6425566343042071,0.008820213388376661,0.6413462427040209,0.008772274628071192,0.641346242704021,0.00877227462807115,0.5544768069039914,0.0,0.5373700608668547,0.0,0.5373700608668547,0.0,0.2961165048543689,0.0,0.25254419797372274,0.0,0.2525441979737227,0.0,1750581,1750581,1700804100,,True,1,7b78f9e6,2023-11-24_02-35-00,215.2460834980011,215.2460834980011,79033,cd0715864623,172.17.0.3,215.2460834980011,1,64,4,2,2,4,185,1.22985926461243e-05,5.8516305426417774e-06,7b78f9e6
128,0.7353290183387271,0.7353290183387271,0.003051638653681907,0.7366133028566635,0.00340509410574673,0.7366133028566635,0.003405094105746703,0.5836030204962244,0.0,0.5706866826649436,0.0,0.5706866826649437,0.0,0.6725997842502697,0.0,0.6499782778387696,0.0,0.6499782778387696,0.0,59833985,59833985,1700804372,,True,1,480dbe6d,2023-11-24_02-39-32,305.15332078933716,305.15332078933716,77391,cd0715864623,172.17.0.3,305.15332078933716,1,128,2,21,4,2,300,1.1054055018715237e-05,6.1488676167605805e-06,480dbe6d
129,0.7664509169363538,0.7664509169363538,0.005317694733059852,0.7643992913326599,0.005292691186550326,0.76439929133266,0.005292691186550342,0.5490830636461704,0.0,0.5319031345274737,0.0,0.5319031345274738,0.0,0.7028047464940669,0.0,0.6570086603968505,0.0,0.6570086603968505,0.0,5803552,5803552,1700804584,,False,1,5218797a,2023-11-24_02-43-04,484.5904815196991,484.5904815196991,79033,cd0715864623,172.17.0.3,484.5904815196991,1,64,2,6,3,2,272,0.00018793415900848526,3.1847061980615954e-06,5218797a
130,0.7296116504854369,0.7296116504854369,0.00369815743612124,0.7267967066442316,0.0036833318003711302,0.7267967066442316,0.003683331800371129,0.63915857605178,0.0,0.6165837858300074,0.0,0.6165837858300074,0.0,0.5485436893203883,0.0,0.5028211482927437,0.0,0.5028211482927437,0.0,12301837,12301837,1700804613,,True,1,9082d1c4,2023-11-24_02-43-33,240.76621103286743,240.76621103286743,77391,cd0715864623,172.17.0.3,240.76621103286743,1,128,3,7,3,3,214,1.5216457188125548e-05,7.938564920508e-06,9082d1c4
131,0.7742718446601942,0.7742718446601942,0.00310081604138184,0.7714022304953218,0.00332070390053606,0.7714022304953219,0.0033207039005360996,0.6763754045307443,0.0,0.6605187578870994,0.0,0.6605187578870992,0.0,0.6817691477885652,0.0,0.6242644983086783,0.0,0.6242644983086784,0.0,9995683,9995683,1700806363,,False,1,0fc25ba1,2023-11-24_03-12-43,1778.8782269954681,1778.8782269954681,79033,cd0715864623,172.17.0.3,1778.8782269954681,1,64,2,8,4,2,329,1.7356123366915446e-05,7.766331586473046e-06,0fc25ba1
132,0.16666666666666669,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,24217711,24217711,1700804692,,True,1,1385cff3,2023-11-24_02-44-52,78.71262192726135,78.71262192726135,77391,cd0715864623,172.17.0.3,78.71262192726135,1,64,3,13,2,2,279,0.0008016177772922799,9.61938870824867e-06,1385cff3
133,0.7699029126213592,0.7699029126213592,0.0028561385749457818,0.7683267957148152,0.0029722355434369406,0.7683267957148152,0.002972235543436925,0.6774541531823085,0.0,0.6571265649461692,0.0,0.657126564946169,0.0,0.7060409924487594,0.0,0.6567127547425317,0.0,0.6567127547425317,0.0,38034389,38034389,1700805606,,False,1,8127a5e1,2023-11-24_03-00-06,914.0138230323792,914.0138230323792,77391,cd0715864623,172.17.0.3,914.0138230323792,1,128,2,17,4,2,148,4.4630824920626536e-05,8.98498732204287e-06,8127a5e1
134,0.7175836030204963,0.7175836030204963,0.00536236829412581,0.7192210854995144,0.00535964675275633,0.7192210854995144,0.0053596467527563555,0.6359223300970874,0.0,0.6363054598273081,0.0,0.6363054598273081,0.0,0.587378640776699,0.0,0.5266782676290612,0.0,0.5266782676290612,0.0,20982699,20982699,1700805860,,True,1,3928475f,2023-11-24_03-04-20,253.2954032421112,253.2954032421112,77391,cd0715864623,172.17.0.3,253.2954032421112,1,64,3,9,3,3,348,2.7332260553698546e-05,8.158411475147387e-06,3928475f
135,0.7665048543689321,0.7665048543689321,0.004892871400723454,0.7692863536572618,0.0049949268540960545,0.7692863536572618,0.004994926854095985,0.6537216828478964,0.0,0.6370661730018865,0.0,0.6370661730018866,0.0,0.6715210355987055,0.0,0.6309734204588295,0.0,0.6309734204588295,0.0,46030863,46030863,1700806121,,False,1,d4733133,2023-11-24_03-08-41,261.4522714614868,261.4522714614868,77391,cd0715864623,172.17.0.3,261.4522714614868,1,128,2,18,2,2,339,1.939401809717744e-05,4.0868607204294555e-06,d4733133
136,0.7314455231930961,0.7314455231930961,0.004611256189102793,0.7301354655387423,0.004572329081842194,0.7301354655387424,0.00457232908184219,0.668824163969795,0.0,0.6655696685119449,0.0,0.6655696685119449,0.0,0.6461704422869471,0.0,0.6069934542286396,0.0,0.6069934542286395,0.0,2413807,2413807,1700806885,,True,1,6a4d9994,2023-11-24_03-21-25,762.9906215667725,762.9906215667725,77391,cd0715864623,172.17.0.3,762.9906215667725,1,64,4,4,4,2,161,6.862896065382733e-05,1.0290024487511143e-06,6a4d9994
137,0.5302049622437972,0.5299892125134844,0.0025889967637540362,0.5215978817445615,0.0026341352943204392,0.5215978817445615,0.002634135294320403,0.5302049622437972,0.0,0.520408993888245,0.0,0.520408993888245,0.0,0.35436893203883496,0.0,0.2728811777630776,0.0,0.2728811777630776,0.0,1714588,1714588,1700807257,,True,1,2a0e3cd6,2023-11-24_03-27-37,893.5376641750336,893.5376641750336,79033,cd0715864623,172.17.0.3,893.5376641750336,1,64,3,2,3,4,178,2.5086401589091744e-05,3.597569649652841e-06,2a0e3cd6
138,0.7547464940668824,0.7547464940668824,0.004683869005472365,0.7514884382844385,0.005180947198301572,0.7514884382844385,0.005180947198301583,0.581984897518878,0.0,0.5678912760943226,0.0,0.5678912760943224,0.0,0.7292340884573895,0.0,0.709779851179077,0.0,0.709779851179077,0.0,4198537,4198537,1700807883,,True,1,db23ad47,2023-11-24_03-38-03,998.2725551128387,998.2725551128387,77391,cd0715864623,172.17.0.3,998.2725551128387,1,128,2,5,2,2,258,0.0001574804315624066,9.353281667772846e-06,db23ad47
139,0.78764832793959,0.78764832793959,0.0036346786599420412,0.7880152415209475,0.003797254293923382,0.7880152415209476,0.0037972542939233214,0.656957928802589,0.0,0.6318616737938688,0.0,0.6318616737938688,0.0,0.6936353829557713,0.0,0.6443726204726078,0.0,0.6443726204726078,0.0,78391639,78391639,1700807515,,False,1,329cd378,2023-11-24_03-31-55,257.6539213657379,257.6539213657379,79033,cd0715864623,172.17.0.3,257.6539213657379,1,64,3,24,3,2,357,1.0153619689664188e-05,9.988065644603394e-06,329cd378
140,0.6459007551240561,0.6459007551240561,0.0052640834131453965,0.6444367697127973,0.005120280444584224,0.6444367697127973,0.005120280444584214,0.5280474649406688,0.0,0.5224283538986333,0.0,0.5224283538986332,0.0,0.5879180151024811,0.0,0.5672318470967707,0.0,0.5672318470967708,0.0,50339442,50339442,1700807610,,True,1,53744cfa,2023-11-24_03-33-30,94.91037583351135,94.91037583351135,79033,cd0715864623,172.17.0.3,94.91037583351135,1,128,2,15,4,3,15,6.295387466901718e-05,2.4100630315026605e-06,53744cfa
141,0.18176914778856526,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.18176914778856526,0.0,0.10568179407006052,0.0,0.10568179407006054,0.0,0.13646170442286948,0.0,0.067678465879309,0.0,0.067678465879309,0.0,14509372,14509372,1700807817,,True,1,4e7e2fc1,2023-11-24_03-36-57,206.47519946098328,206.47519946098328,79033,cd0715864623,172.17.0.3,206.47519946098328,1,64,3,10,2,2,238,4.023772449977234e-05,8.567575694626611e-06,4e7e2fc1
142,0.7430420711974111,0.7430420711974111,0.004165422778059934,0.7420604037425189,0.004378245267551746,0.7420604037425189,0.0043782452675516625,0.552319309600863,0.0,0.5437530650697445,0.0,0.5437530650697446,0.0,0.6914778856526429,0.0,0.6351364636322513,0.0,0.6351364636322514,0.0,134172322,134172322,1700808815,,True,1,d13189c2,2023-11-24_03-53-35,997.9006397724152,997.9006397724152,79033,cd0715864623,172.17.0.3,997.9006397724152,1,64,2,32,3,2,190,0.00010300279381617589,6.697921828168582e-06,d13189c2
143,0.7620819848975189,0.7620819848975189,0.004344893715889185,0.7575083055999767,0.004836499145546379,0.7575083055999767,0.004836499145546398,0.639697950377562,0.0,0.6154495511417885,0.0,0.6154495511417886,0.0,0.6812297734627831,0.0,0.6214535732592054,0.0,0.6214535732592054,0.0,17411836,17411836,1700810049,,True,1,f09e398b,2023-11-24_04-14-09,2165.1583211421967,2165.1583211421967,77391,cd0715864623,172.17.0.3,2165.1583211421967,1,128,3,11,4,2,310,3.5534009548269e-05,7.496891247018855e-06,f09e398b
144,0.16666666666666669,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.16666666666666666,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,3717359,3717359,1700810417,,True,1,4a0198b8,2023-11-24_04-20-17,1601.5636775493622,1601.5636775493622,79033,cd0715864623,172.17.0.3,1601.5636775493622,1,64,4,3,2,4,228,2.136725269945759e-05,6.505086478882775e-06,4a0198b8
145,0.7867313915857606,0.7867313915857606,0.004915117907182082,0.7854441055121162,0.004948858069752094,0.7854441055121162,0.004948858069752107,0.6763754045307443,0.0,0.6522000687732302,0.0,0.6522000687732302,0.0,0.6747572815533981,0.0,0.6259027994836965,0.0,0.6259027994836965,0.0,1946107,1946107,1700815117,,False,1,478ff789,2023-11-24_05-38-37,5067.935292720795,5067.935292720795,77391,cd0715864623,172.17.0.3,5067.935292720795,1,128,2,3,3,2,326,1.3931335694520752e-05,4.351738432727159e-06,478ff789
146,0.7629989212513484,0.7629989212513484,0.0050378832486884986,0.763209876405027,0.005187987242963204,0.763209876405027,0.0051879872429632466,0.6591154261057174,0.0,0.6412288748259795,0.0,0.6412288748259793,0.0,0.616504854368932,0.0,0.564801829876393,0.0,0.5648018298763932,0.0,1841531,1841531,1700815379,,True,1,2b39c521,2023-11-24_05-42-59,4962.3014097213745,4962.3014097213745,79033,cd0715864623,172.17.0.3,4962.3014097213745,1,128,2,3,3,2,288,1.4165897067448135e-05,5.074170799170348e-06,2b39c521
147,0.7254584681769148,0.7254584681769148,0.0046147248406057115,0.7251938122227343,0.004718600865231814,0.7251938122227343,0.004718600865231802,0.529126213592233,0.0,0.511733039571241,0.0,0.511733039571241,0.0,0.7076591154261057,0.0,0.7066952197808894,0.0,0.7066952197808893,0.0,3045158,3045158,1700815361,,True,1,79708cc9,2023-11-24_05-42-41,244.17652249336243,244.17652249336243,77391,cd0715864623,172.17.0.3,244.17652249336243,1,128,2,4,3,2,320,1.65211995923929e-05,3.7899151252992106e-06,79708cc9
148,0.7328478964401295,0.7328478964401295,0.00575919446314345,0.733581372134849,0.005632006154190461,0.733581372134849,0.005632006154190502,0.5631067961165048,0.0,0.5312951612597145,0.0,0.5312951612597145,0.0,0.6747572815533981,0.0,0.629981655477561,0.0,0.629981655477561,0.0,4184266,4184266,1700815648,,True,1,d0efe555,2023-11-24_05-47-28,286.2930338382721,286.2930338382721,77391,cd0715864623,172.17.0.3,286.2930338382721,1,128,2,5,3,2,265,1.1855564703468232e-05,2.795594436342045e-06,d0efe555
149,0.7385652642934197,0.7385652642934197,0.003666555425967054,0.7393740230228893,0.0041236779338009845,0.7393740230228893,0.004123677933801004,0.6364617044228694,0.0,0.635949066580848,0.0,0.635949066580848,0.0,0.6413160733549083,0.0,0.5936276586555723,0.0,0.5936276586555722,0.0,7510698,7510698,1700815622,,True,1,8f183894,2023-11-24_05-47-02,242.261470079422,242.261470079422,79033,cd0715864623,172.17.0.3,242.261470079422,1,128,2,7,3,2,247,3.182797714922758e-05,4.738418079783494e-06,8f183894
150,0.7242179072276159,0.7242179072276159,0.0034031912738613597,0.725489947916281,0.003362723594643376,0.7254899479162809,0.003362723594643386,0.4935275080906149,0.0,0.47214219101799193,0.0,0.47214219101799193,0.0,0.7055016181229773,0.0,0.6945052054781882,0.0,0.6945052054781881,0.0,5919760,5919760,1700815858,,True,1,01c97acc,2023-11-24_05-50-58,236.06332755088806,236.06332755088806,79033,cd0715864623,172.17.0.3,236.06332755088806,1,128,2,6,3,2,296,2.9230888714663604e-05,4.479328120867695e-06,01c97acc
151,0.6889967637540455,0.6889967637540455,0.0034130079869592895,0.6863668753239287,0.0035584020063438196,0.6863668753239287,0.003558402006343801,0.39428263214670983,0.0,0.3701041943266765,0.0,0.3701041943266765,0.0,0.6499460625674218,0.0,0.6044437566509392,0.0,0.6044437566509392,0.0,10043018,10043018,1700815888,,True,1,a9bcb3f0,2023-11-24_05-51-28,239.80799198150635,239.80799198150635,77391,cd0715864623,172.17.0.3,239.80799198150635,1,128,2,8,3,2,320,1.826308643488154e-05,5.669940368295704e-06,a9bcb3f0
152,0.7020496224379719,0.7020496224379719,0.005362368294125817,0.7009186951822063,0.005260460406723799,0.7009186951822064,0.0052604604067237925,0.3932038834951456,0.0,0.3864492614493538,0.0,0.3864492614493539,0.0,0.5916936353829557,0.0,0.529569274971034,0.0,0.529569274971034,0.0,1096252,1096252,1700816141,,True,1,3fecf94b,2023-11-24_05-55-41,282.62619638442993,282.62619638442993,79033,cd0715864623,172.17.0.3,282.62619638442993,1,128,2,2,3,2,334,2.2725387607402622e-05,3.001805613230572e-06,3fecf94b
153,0.7743797195253506,0.7743797195253506,0.005048555214399656,0.7742767269230948,0.005231607323057847,0.7742767269230948,0.005231607323057829,0.6283710895361381,0.0,0.6157870002644934,0.0,0.6157870002644934,0.0,0.6596548004314995,0.0,0.6145533433850244,0.0,0.6145533433850244,0.0,4513696,4513696,1700820563,,False,1,2b7d263c,2023-11-24_07-09-23,4675.631720781326,4675.631720781326,77391,cd0715864623,172.17.0.3,4675.631720781326,1,128,2,5,3,2,343,1.5496564382780943e-05,3.981152122593084e-06,2b7d263c
154,0.7700647249190938,0.7700647249190938,0.006054702042549786,0.7671634281464548,0.006512969420563428,0.7671634281464549,0.006512969420563452,0.6796116504854369,0.0,0.6628520794710676,0.0,0.6628520794710677,0.0,0.6623516720604099,0.0,0.6032061619672012,0.0,0.6032061619672012,0.0,3170313,3170313,1700823151,,False,1,4b5ff074,2023-11-24_07-52-31,7009.525650501251,7009.525650501251,79033,cd0715864623,172.17.0.3,7009.525650501251,1,128,2,4,3,2,355,1.002788435920461e-05,3.4070087330448643e-06,4b5ff074
155,0.7548543689320388,0.7548543689320388,0.005438059582769863,0.7525802406793064,0.005329472578086476,0.7525802406793064,0.0053294725780864746,0.6521035598705501,0.0,0.6235033903469638,0.0,0.6235033903469638,0.0,0.6488673139158576,0.0,0.6376778428489712,0.0,0.6376778428489712,0.0,1890707,1890707,1700826513,,True,1,5b2e229a,2023-11-24_08-48-33,5949.3525269031525,5949.3525269031525,77391,cd0715864623,172.17.0.3,5949.3525269031525,1,128,2,3,3,2,306,1.298126692324294e-05,1.5578665917337008e-06,5b2e229a
156,0.7513484358144552,0.7513484358144552,0.005888821602570076,0.7491780273471198,0.006317275630038317,0.7491780273471198,0.006317275630038306,0.6299892125134844,0.0,0.6035560751270995,0.0,0.6035560751270995,0.0,0.7351672060409924,0.0,0.7257930323160894,0.0,0.7257930323160895,0.0,12173689,12173689,1700823383,,True,1,7093bc95,2023-11-24_07-56-23,231.88451480865479,231.88451480865479,79033,cd0715864623,172.17.0.3,231.88451480865479,1,128,2,9,3,2,284,4.873633261112308e-05,5.394894793777659e-06,7093bc95
157,0.5204962243797195,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.5204962243797195,0.0,0.48304879147849134,0.0,0.4830487914784914,0.0,0.21197411003236247,0.0,0.1265332789510257,0.0,0.1265332789510257,0.0,1049643,1049643,1700823733,,True,1,4bb3c93e,2023-11-24_08-02-13,349.9777171611786,349.9777171611786,79033,cd0715864623,172.17.0.3,349.9777171611786,1,128,2,2,3,2,311,8.206053704564764e-05,6.302372769443819e-06,4bb3c93e
158,0.7728694714131608,0.7728694714131608,0.0030744336569579335,0.7744210508597197,0.0032056596942401762,0.7744210508597197,0.0032056596942401745,0.6316073354908306,0.0,0.6017590571052233,0.0,0.6017590571052234,0.0,0.6909385113268608,0.0,0.6563442985348487,0.0,0.6563442985348485,0.0,5801143,5801143,1700823960,,False,1,949dc5e6,2023-11-24_08-06-00,226.8814115524292,226.8814115524292,79033,cd0715864623,172.17.0.3,226.8814115524292,1,128,2,6,3,2,271,2.493924882612421e-05,5.1950909117861535e-06,949dc5e6
159,0.763646170442287,0.763646170442287,0.004176582671543881,0.762655710490151,0.0040348425068065415,0.762655710490151,0.004034842506806502,0.662891046386192,0.0,0.6368903814419088,0.0,0.6368903814419087,0.0,0.686084142394822,0.0,0.6340385300055235,0.0,0.6340385300055233,0.0,7371583,7371583,1700827698,,False,1,cd8410ed,2023-11-24_09-08-18,3737.593049287796,3737.593049287796,79033,cd0715864623,172.17.0.3,3737.593049287796,1,128,2,7,3,2,222,2.0311449657070983e-05,4.817756411992975e-06,cd8410ed
160,0.7470873786407768,0.7470873786407768,0.004331481448309345,0.7486813115005694,0.004433699802981266,0.7486813115005695,0.004433699802981317,0.5938511326860841,0.0,0.5693165768831269,0.0,0.5693165768831269,0.0,0.6413160733549083,0.0,0.5941923216705393,0.0,0.5941923216705393,0.0,9653906,9653906,1700826755,,True,1,00df03f3,2023-11-24_08-52-35,241.40569186210632,241.40569186210632,77391,cd0715864623,172.17.0.3,241.40569186210632,1,128,2,8,3,2,258,5.417385839642037e-05,4.246227559464757e-06,00df03f3
161,0.7487594390507013,0.7487594390507013,0.007211497265742514,0.7493932280622119,0.0071561085953914345,0.749393228062212,0.007156108595391448,0.6105717367853291,0.0,0.5866352414850552,0.0,0.5866352414850552,0.0,0.6601941747572816,0.0,0.6139331411884825,0.0,0.6139331411884825,0.0,14738612,14738612,1700827029,,True,1,6f96b770,2023-11-24_08-57-09,274.2599115371704,274.2599115371704,77391,cd0715864623,172.17.0.3,274.2599115371704,1,128,2,10,3,2,278,1.1075843004989059e-05,1.3217986370000676e-06,6f96b770
162,0.6423948220064725,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.6423948220064725,0.0,0.6269641639995597,0.0,0.6269641639995597,0.0,0.35760517799352753,0.0,0.2795908672254895,0.0,0.2795908672254895,0.0,19848310,19848310,1700827134,,True,1,38e02cd8,2023-11-24_08-58-54,104.29475831985474,104.29475831985474,77391,cd0715864623,172.17.0.3,104.29475831985474,1,64,2,12,4,2,206,4.269062653277688e-05,6.048716901426759e-06,38e02cd8
163,0.7609492988133765,0.7609492988133765,0.0025957301867348547,0.7609004708478972,0.002407002693090993,0.7609004708478972,0.0024070026930909684,0.6019417475728155,0.0,0.5854291913930152,0.0,0.5854291913930152,0.0,0.7195253505933118,0.0,0.7102647658512721,0.0,0.7102647658512722,0.0,2147927,2147927,1700828870,,True,1,244811a6,2023-11-24_09-27-50,1736.188010931015,1736.188010931015,77391,cd0715864623,172.17.0.3,1736.188010931015,1,128,3,4,3,2,49,3.701598182922946e-05,1.9211568551023015e-06,244811a6
164,0.7682308522114347,0.7682308522114347,0.005105855371969287,0.7693440811711284,0.0049874915231195565,0.7693440811711284,0.0049874915231195634,0.6682847896440129,0.0,0.6488691578899449,0.0,0.6488691578899449,0.0,0.7125134843581445,0.0,0.6695135128141959,0.0,0.669513512814196,0.0,5445493,5445493,1700828912,,False,1,ad87564e,2023-11-24_09-28-32,1214.4215533733368,1214.4215533733368,79033,cd0715864623,172.17.0.3,1214.4215533733368,1,64,2,6,3,2,197,2.783489016659482e-05,2.532724733747634e-06,ad87564e
165,0.7779395900755124,0.7779395900755124,0.004577060738635775,0.7782021850394987,0.0046507716478216025,0.7782021850394987,0.004650771647821598,0.6574973031283711,0.0,0.6442552967787011,0.0,0.6442552967787012,0.0,0.7189859762675297,0.0,0.6992539866835196,0.0,0.6992539866835196,0.0,4372417,4372417,1700829170,,False,1,e951591e,2023-11-24_09-32-50,299.69615268707275,299.69615268707275,77391,cd0715864623,172.17.0.3,299.69615268707275,1,128,2,5,2,2,300,1.5093167495857947e-05,2.138821084721436e-06,e951591e
166,0.5348435814455231,0.5348435814455231,0.003335409888617084,0.468870470636511,0.0040417861679018265,0.468870470636511,0.0040417861679018395,0.36461704422869473,0.0,0.3180112560023129,0.0,0.3180112560023129,0.0,0.24865156418554477,0.0,0.170572549057979,0.0,0.170572549057979,0.0,1521664,1521664,1700829070,,True,1,b48a36ad,2023-11-24_09-31-10,157.84749126434326,157.84749126434326,79033,cd0715864623,172.17.0.3,157.84749126434326,1,64,3,3,3,2,171,1.731531575031668e-05,3.139192667438303e-06,b48a36ad
167,0.7712513484358144,0.7712513484358144,0.005406941780370125,0.7702747574680731,0.005572231094651934,0.7702747574680731,0.005572231094651922,0.6359223300970874,0.0,0.621434015413669,0.0,0.6214340154136692,0.0,0.6806903991370011,0.0,0.6216710759510544,0.0,0.6216710759510544,0.0,8015031,8015031,1700832683,,False,1,31e26191,2023-11-24_10-31-23,3612.906771183014,3612.906771183014,79033,cd0715864623,172.17.0.3,3612.906771183014,1,128,2,7,4,2,352,3.314299484577124e-05,4.771770472836456e-07,31e26191
168,0.7428802588996763,0.7428802588996763,0.006504102958312303,0.7409893785155542,0.0063823223016299165,0.7409893785155542,0.006382322301629959,0.5927723840345199,0.0,0.5668610459210566,0.0,0.5668610459210566,0.0,0.4104638619201726,0.0,0.3600303101793716,0.0,0.36003031017937165,0.0,12571300,12571300,1700829476,,True,1,a7ef5401,2023-11-24_09-37-56,306.0376355648041,306.0376355648041,77391,cd0715864623,172.17.0.3,306.0376355648041,1,64,3,9,2,2,332,1.2658174681712286e-05,9.122762900484141e-06,a7ef5401
169,0.759007551240561,0.759007551240561,0.0046323431615067695,0.7580329330647294,0.004611077724521782,0.7580329330647294,0.004611077724521801,0.6348435814455232,0.0,0.6241898367234667,0.0,0.6241898367234666,0.0,0.6736785329018339,0.0,0.6265083010797453,0.0,0.6265083010797453,0.0,893068,893068,1700830849,,True,1,29f5be2c,2023-11-24_10-00-49,1372.7271757125854,1372.7271757125854,77391,cd0715864623,172.17.0.3,1372.7271757125854,1,64,2,2,3,2,232,2.202487487404225e-05,3.6886490877049648e-06,29f5be2c
170,0.6348435814455232,0.16666666666666669,2.7755575615628914e-17,0.047619047619047616,0.0,0.047619047619047616,0.0,0.6348435814455232,0.0,0.6220078984705539,0.0,0.6220078984705539,0.0,0.17475728155339806,0.0,0.08695366258391468,0.0,0.08695366258391468,0.0,6985644,6985644,1700831001,,True,1,a5d29b61,2023-11-24_10-03-21,151.78206729888916,151.78206729888916,77391,cd0715864623,172.17.0.3,151.78206729888916,1,128,2,5,4,3,291,4.7611944567090094e-05,7.094480934965079e-06,a5d29b61
