,kuhar-randomforest-100-estimator,kuhar-randomforest-100-accuracy (mean),kuhar-randomforest-100-accuracy (std),kuhar-randomforest-100-f1 score (macro) (mean),kuhar-randomforest-100-f1 score (macro) (std),kuhar-randomforest-100-f1 score (weighted) (mean),kuhar-randomforest-100-f1 score (weighted) (std),kuhar-KNN-5-estimator,kuhar-KNN-5-accuracy (mean),kuhar-KNN-5-accuracy (std),kuhar-KNN-5-f1 score (macro) (mean),kuhar-KNN-5-f1 score (macro) (std),kuhar-KNN-5-f1 score (weighted) (mean),kuhar-KNN-5-f1 score (weighted) (std),kuhar-SVM-rbf-C1.0-estimator,kuhar-SVM-rbf-C1.0-accuracy (mean),kuhar-SVM-rbf-C1.0-accuracy (std),kuhar-SVM-rbf-C1.0-f1 score (macro) (mean),kuhar-SVM-rbf-C1.0-f1 score (macro) (std),kuhar-SVM-rbf-C1.0-f1 score (weighted) (mean),kuhar-SVM-rbf-C1.0-f1 score (weighted) (std),motionsense-randomforest-100-estimator,motionsense-randomforest-100-accuracy (mean),motionsense-randomforest-100-accuracy (std),motionsense-randomforest-100-f1 score (macro) (mean),motionsense-randomforest-100-f1 score (macro) (std),motionsense-randomforest-100-f1 score (weighted) (mean),motionsense-randomforest-100-f1 score (weighted) (std),motionsense-KNN-5-estimator,motionsense-KNN-5-accuracy (mean),motionsense-KNN-5-accuracy (std),motionsense-KNN-5-f1 score (macro) (mean),motionsense-KNN-5-f1 score (macro) (std),motionsense-KNN-5-f1 score (weighted) (mean),motionsense-KNN-5-f1 score (weighted) (std),motionsense-SVM-rbf-C1.0-estimator,motionsense-SVM-rbf-C1.0-accuracy (mean),motionsense-SVM-rbf-C1.0-accuracy (std),motionsense-SVM-rbf-C1.0-f1 score (macro) (mean),motionsense-SVM-rbf-C1.0-f1 score (macro) (std),motionsense-SVM-rbf-C1.0-f1 score (weighted) (mean),motionsense-SVM-rbf-C1.0-f1 score (weighted) (std),uci-randomforest-100-estimator,uci-randomforest-100-accuracy (mean),uci-randomforest-100-accuracy (std),uci-randomforest-100-f1 score (macro) (mean),uci-randomforest-100-f1 score (macro) (std),uci-randomforest-100-f1 score (weighted) (mean),uci-randomforest-100-f1 score (weighted) (std),uci-KNN-5-estimator,uci-KNN-5-accuracy (mean),uci-KNN-5-accuracy (std),uci-KNN-5-f1 score (macro) (mean),uci-KNN-5-f1 score (macro) (std),uci-KNN-5-f1 score (weighted) (mean),uci-KNN-5-f1 score (weighted) (std),uci-SVM-rbf-C1.0-estimator,uci-SVM-rbf-C1.0-accuracy (mean),uci-SVM-rbf-C1.0-accuracy (std),uci-SVM-rbf-C1.0-f1 score (macro) (mean),uci-SVM-rbf-C1.0-f1 score (macro) (std),uci-SVM-rbf-C1.0-f1 score (weighted) (mean),uci-SVM-rbf-C1.0-f1 score (weighted) (std),wisdm-randomforest-100-estimator,wisdm-randomforest-100-accuracy (mean),wisdm-randomforest-100-accuracy (std),wisdm-randomforest-100-f1 score (macro) (mean),wisdm-randomforest-100-f1 score (macro) (std),wisdm-randomforest-100-f1 score (weighted) (mean),wisdm-randomforest-100-f1 score (weighted) (std),wisdm-KNN-5-estimator,wisdm-KNN-5-accuracy (mean),wisdm-KNN-5-accuracy (std),wisdm-KNN-5-f1 score (macro) (mean),wisdm-KNN-5-f1 score (macro) (std),wisdm-KNN-5-f1 score (weighted) (mean),wisdm-KNN-5-f1 score (weighted) (std),wisdm-SVM-rbf-C1.0-estimator,wisdm-SVM-rbf-C1.0-accuracy (mean),wisdm-SVM-rbf-C1.0-accuracy (std),wisdm-SVM-rbf-C1.0-f1 score (macro) (mean),wisdm-SVM-rbf-C1.0-f1 score (macro) (std),wisdm-SVM-rbf-C1.0-f1 score (weighted) (mean),wisdm-SVM-rbf-C1.0-f1 score (weighted) (std),realworld_thigh-randomforest-100-estimator,realworld_thigh-randomforest-100-accuracy (mean),realworld_thigh-randomforest-100-accuracy (std),realworld_thigh-randomforest-100-f1 score (macro) (mean),realworld_thigh-randomforest-100-f1 score (macro) (std),realworld_thigh-randomforest-100-f1 score (weighted) (mean),realworld_thigh-randomforest-100-f1 score (weighted) (std),realworld_thigh-KNN-5-estimator,realworld_thigh-KNN-5-accuracy (mean),realworld_thigh-KNN-5-accuracy (std),realworld_thigh-KNN-5-f1 score (macro) (mean),realworld_thigh-KNN-5-f1 score (macro) (std),realworld_thigh-KNN-5-f1 score (weighted) (mean),realworld_thigh-KNN-5-f1 score (weighted) (std),realworld_thigh-SVM-rbf-C1.0-estimator,realworld_thigh-SVM-rbf-C1.0-accuracy (mean),realworld_thigh-SVM-rbf-C1.0-accuracy (std),realworld_thigh-SVM-rbf-C1.0-f1 score (macro) (mean),realworld_thigh-SVM-rbf-C1.0-f1 score (macro) (std),realworld_thigh-SVM-rbf-C1.0-f1 score (weighted) (mean),realworld_thigh-SVM-rbf-C1.0-f1 score (weighted) (std),realworld_waist-randomforest-100-estimator,realworld_waist-randomforest-100-accuracy (mean),realworld_waist-randomforest-100-accuracy (std),realworld_waist-randomforest-100-f1 score (macro) (mean),realworld_waist-randomforest-100-f1 score (macro) (std),realworld_waist-randomforest-100-f1 score (weighted) (mean),realworld_waist-randomforest-100-f1 score (weighted) (std),realworld_waist-KNN-5-estimator,realworld_waist-KNN-5-accuracy (mean),realworld_waist-KNN-5-accuracy (std),realworld_waist-KNN-5-f1 score (macro) (mean),realworld_waist-KNN-5-f1 score (macro) (std),realworld_waist-KNN-5-f1 score (weighted) (mean),realworld_waist-KNN-5-f1 score (weighted) (std),realworld_waist-SVM-rbf-C1.0-estimator,realworld_waist-SVM-rbf-C1.0-accuracy (mean),realworld_waist-SVM-rbf-C1.0-accuracy (std),realworld_waist-SVM-rbf-C1.0-f1 score (macro) (mean),realworld_waist-SVM-rbf-C1.0-f1 score (macro) (std),realworld_waist-SVM-rbf-C1.0-f1 score (weighted) (mean),realworld_waist-SVM-rbf-C1.0-f1 score (weighted) (std),num_params,num_trainable_params,score,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/m_lambda,config/MC-red_dataset-kuhar.standartized_balanced[train],config/MC-red_dataset-motionsense.standartized_balanced[train],config/MC-red_dataset-uci.standartized_balanced[train],config/MC-red_dataset-wisdm.standartized_balanced[train],config/MC-red_dataset-realworld_thigh.standartized_balanced[train],config/MC-red_dataset-realworld_waist.standartized_balanced[train],logdir
530,,0.4922535211267606,0.010072036597617342,0.5005716840014013,0.009708039191085377,0.5005716840014013,0.009708039191085377,,0.4460093896713615,0.0,0.44401368432812344,0.0,0.4440136843281235,0.0,,0.40375586854460094,0.0,0.3564668533453503,0.0,0.35646685334535017,0.0,,0.5199999999999999,0.011673953021077392,0.5225300987770719,0.011235369840365992,0.522530098777072,0.011235369840366013,,0.48095238095238096,0.0,0.4855205727914726,0.0,0.4855205727914726,0.0,,0.4166666666666667,0.0,0.37243571249813884,0.0,0.37243571249813884,0.0,,0.6585294117647059,0.012440168225033287,0.6572901158231935,0.012966817548700665,0.6572901158231934,0.012966817548700674,,0.5911764705882353,0.0,0.593699186006095,0.0,0.5936991860060948,0.0,,0.5823529411764706,0.0,0.5236554926093719,0.0,0.5236554926093718,0.0,,0.6064406779661018,0.005402500830681095,0.6130859646592796,0.005206320214020049,0.6130859646592797,0.005206320214020069,,0.5720338983050848,0.0,0.5793211339361248,0.0,0.5793211339361248,0.0,,0.535593220338983,0.0,0.4858525505249327,0.0,0.4858525505249326,0.0,,0.5508090614886731,0.008565019737337292,0.5500652090378173,0.008441170807958285,0.5500652090378173,0.008441170807958297,,0.49514563106796117,0.0,0.5014114873275929,0.0,0.5014114873275928,0.0,,0.42017259978425026,0.0,0.36493084955112937,0.0,0.3649308495511293,0.0,,0.6534519956850053,0.0032023576286510196,0.6524968278655817,0.003144827354603434,0.6524968278655817,0.0031448273546034787,,0.5976267529665588,0.0,0.5927445323428475,0.0,0.5927445323428475,0.0,,0.6019417475728155,0.0,0.5614070256739663,0.0,0.5614070256739663,0.0,534889,534889,0.7709200254781138,1709483168,True,1,d20c396b,2024-03-03_16-26-08,1398.9272766113281,1398.9272766113281,28876,1d43726c602a,172.17.0.2,1398.9272766113281,1,,128,6,18,0.5732240775919772,1,0,1,0,1,1,d20c396b
531,randomforest-100,0.5821596244131456,0.009847970405353509,0.5830560479389126,0.00992413801562222,0.5830560479389124,0.009924138015622233,KNN-5,0.42488262910798125,0.0,0.39898442750508184,0.0,0.3989844275050819,0.0,SVM-rbf-C1.0,0.49295774647887325,0.0,0.4507501996190957,0.0,0.4507501996190956,0.0,randomforest-100,0.5940476190476189,0.013974791038884946,0.5937865051373009,0.013628422358928742,0.5937865051373009,0.01362842235892881,KNN-5,0.5547619047619048,0.0,0.5634723703468044,0.0,0.5634723703468044,0.0,SVM-rbf-C1.0,0.5214285714285715,0.0,0.47653906172689964,0.0,0.4765390617268996,0.0,randomforest-100,0.6594117647058824,0.012941176470588227,0.6562312499969689,0.012863410096683613,0.656231249996969,0.012863410096683658,KNN-5,0.6264705882352941,0.0,0.6225356790351968,0.0,0.6225356790351968,0.0,SVM-rbf-C1.0,0.6558823529411765,0.0,0.5951445094003931,0.0,0.5951445094003931,0.0,randomforest-100,0.6761864406779662,0.005925541053021469,0.6792568780226519,0.005939288181681963,0.6792568780226519,0.00593928818168201,KNN-5,0.6194915254237288,0.0,0.6243466399770162,0.0,0.6243466399770162,0.0,SVM-rbf-C1.0,0.6245762711864407,0.0,0.5760094794857429,0.0,0.5760094794857429,0.0,randomforest-100,0.6271844660194175,0.008706510797834341,0.627098971701643,0.009045191403409926,0.627098971701643,0.009045191403409921,KNN-5,0.5048543689320388,0.0,0.500584068888546,0.0,0.5005840688885461,0.0,SVM-rbf-C1.0,0.5825242718446602,0.0,0.5651121236536817,0.0,0.5651121236536816,0.0,randomforest-100,0.7049083063646171,0.005352865596079016,0.7040348602556208,0.005395627284325644,0.7040348602556208,0.005395627284325662,KNN-5,0.6208198489751888,0.0,0.6116243221339218,0.0,0.6116243221339217,0.0,SVM-rbf-C1.0,0.6477885652642934,0.0,0.6249224668232632,0.0,0.6249224668232632,0.0,247158,247158,0.8544332757029639,1709483860,True,1,49d3f385,2024-03-03_16-37-40,1763.5227284431458,1763.5227284431458,27594,1d43726c602a,172.17.0.2,1763.5227284431458,1,,64,3,17,0.3085940106695208,1,1,1,1,1,1,49d3f385
532,,0.5737089201877934,0.010455895517051696,0.5748223478507487,0.010681619279639449,0.5748223478507487,0.010681619279639473,,0.392018779342723,0.0,0.36220802343221586,0.0,0.3622080234322159,0.0,,0.5187793427230047,0.0,0.4602493829501129,0.0,0.4602493829501129,0.0,,0.6221428571428571,0.013129824456154507,0.6189501183938467,0.012652362941840535,0.6189501183938467,0.012652362941840547,,0.569047619047619,0.0,0.5728275021860548,0.0,0.5728275021860548,0.0,,0.5880952380952381,0.0,0.5493572579919855,0.0,0.5493572579919854,0.0,,0.6941176470588235,0.008724939396583118,0.6914527445921543,0.009041857931617275,0.6914527445921543,0.009041857931617305,,0.6970588235294117,0.0,0.6949766102764878,0.0,0.6949766102764879,0.0,,0.6970588235294117,0.0,0.6394401933816788,0.0,0.6394401933816787,0.0,,0.7284745762711864,0.00582469161947105,0.7287463130469254,0.005783426271430505,0.7287463130469254,0.005783426271430487,,0.6508474576271186,0.0,0.6546817690087614,0.0,0.6546817690087614,0.0,,0.6771186440677966,0.0,0.6151067459382091,0.0,0.6151067459382091,0.0,,0.6470334412081985,0.006668202571963575,0.646624990139867,0.006768758337795711,0.646624990139867,0.006768758337795701,,0.5512405609492989,0.0,0.550981600870141,0.0,0.550981600870141,0.0,,0.5749730312837109,0.0,0.5364282124789964,0.0,0.5364282124789963,0.0,,0.7226537216828478,0.0063536372481670916,0.7214848745809457,0.006505490325310923,0.7214848745809457,0.006505490325310909,,0.6262135922330098,0.0,0.6141366961596041,0.0,0.6141366961596041,0.0,,0.6645091693635383,0.0,0.6177149671495062,0.0,0.6177149671495062,0.0,140625,140625,0.8859410523440686,1709483604,False,1,eab8641f,2024-03-03_16-33-24,1507.3256738185883,1507.3256738185883,29810,1d43726c602a,172.17.0.2,1507.3256738185883,1,,64,2,14,0.15522671100308608,1,1,1,1,1,1,eab8641f
533,,0.5596244131455399,0.012206572769953038,0.5644878124727779,0.011578637988902778,0.5644878124727779,0.01157863798890281,,0.43896713615023475,0.0,0.4313838123108565,0.0,0.43138381231085665,0.0,,0.5234741784037559,0.0,0.4703520045632579,0.0,0.4703520045632579,0.0,,0.64,0.01621147098147544,0.6334776458716089,0.016873530122930382,0.6334776458716089,0.016873530122930355,,0.5928571428571429,0.0,0.5972201899094662,0.0,0.5972201899094662,0.0,,0.5785714285714286,0.0,0.5235387261353903,0.0,0.5235387261353903,0.0,,0.6888235294117647,0.013719886811400711,0.6873401150463162,0.013918663261909194,0.6873401150463162,0.013918663261909148,,0.638235294117647,0.0,0.6360189871823928,0.0,0.6360189871823928,0.0,,0.6617647058823529,0.0,0.6076688066365484,0.0,0.6076688066365485,0.0,,0.6902542372881355,0.005017206818852754,0.6912367930614093,0.004918265850892921,0.6912367930614093,0.004918265850892927,,0.6093220338983051,0.0,0.6156889817272382,0.0,0.6156889817272382,0.0,,0.6576271186440678,0.0,0.5956443700296317,0.0,0.5956443700296317,0.0,,0.6336569579288027,0.0057376855003116204,0.6272557712129625,0.00580867155142943,0.6272557712129625,0.0058086715514293966,,0.5118662351672061,0.0,0.5100487190536361,0.0,0.5100487190536361,0.0,,0.5765911542610572,0.0,0.54640801880983,0.0,0.54640801880983,0.0,,0.6872168284789644,0.00776567920134024,0.6823542900047059,0.007703970493629783,0.6823542900047058,0.007703970493629775,,0.622437971952535,0.0,0.6069088899384076,0.0,0.6069088899384075,0.0,,0.6526429341963322,0.0,0.6075136231264029,0.0,0.6075136231264029,0.0,141752,141752,0.8652929799188458,1709483348,True,1,f5d4f844,2024-03-03_16-29-08,1239.0640523433685,1239.0640523433685,30419,1d43726c602a,172.17.0.2,1239.0640523433685,1,,64,2,15,1.6792858168594063,1,1,1,1,1,0,f5d4f844
534,randomforest-100,0.5469483568075117,0.01302764030564471,0.5529056653472242,0.012427162450111988,0.5529056653472242,0.012427162450111958,KNN-5,0.4084507042253521,0.0,0.3802933030074633,0.0,0.3802933030074633,0.0,SVM-rbf-C1.0,0.5563380281690141,0.0,0.5392299103583633,0.0,0.5392299103583633,0.0,randomforest-100,0.6352380952380953,0.012812975282927339,0.6305342770810946,0.013442435143879976,0.6305342770810946,0.013442435143879989,KNN-5,0.6261904761904762,0.0,0.6254194667516152,0.0,0.6254194667516152,0.0,SVM-rbf-C1.0,0.6357142857142857,0.0,0.6199558576326659,0.0,0.6199558576326658,0.0,randomforest-100,0.6814705882352942,0.011008804277772295,0.6776644833711092,0.011057886150659682,0.6776644833711092,0.011057886150659689,KNN-5,0.6,0.0,0.5960257622188534,0.0,0.5960257622188533,0.0,SVM-rbf-C1.0,0.7235294117647059,0.0,0.6582479538395727,0.0,0.6582479538395728,0.0,randomforest-100,0.7083898305084746,0.00851220459802536,0.7094969636119286,0.008245918271364021,0.7094969636119286,0.008245918271364032,KNN-5,0.6296610169491526,0.0,0.635785574889975,0.0,0.6357855748899749,0.0,SVM-rbf-C1.0,0.6610169491525424,0.0,0.5960436850982083,0.0,0.5960436850982083,0.0,randomforest-100,0.6372168284789643,0.005346067613101998,0.6353449358810183,0.005097242029772494,0.6353449358810181,0.005097242029772507,KNN-5,0.5345199568500539,0.0,0.5330958465012517,0.0,0.5330958465012517,0.0,SVM-rbf-C1.0,0.5900755124056095,0.0,0.5444508265622429,0.0,0.5444508265622429,0.0,randomforest-100,0.709277238403452,0.004057873327681568,0.7065624970382569,0.003985480701063851,0.7065624970382569,0.0039854807010638585,KNN-5,0.6402373247033442,0.0,0.6276357910708913,0.0,0.6276357910708912,0.0,SVM-rbf-C1.0,0.6763754045307443,0.0,0.6346461292278198,0.0,0.6346461292278198,0.0,143641,143641,0.8799461537427463,1709484476,False,1,cb823f3e,2024-03-03_16-47-56,2050.7557249069214,2050.7557249069214,27160,1d43726c602a,172.17.0.2,2050.7557249069214,1,,64,2,18,0.8287511945157786,1,1,1,1,1,1,cb823f3e
535,,0.581924882629108,0.011990227971006687,0.5889947238144344,0.011664593277455473,0.5889947238144344,0.01166459327745543,,0.4131455399061033,0.0,0.39289429253970537,0.0,0.39289429253970537,0.0,,0.49061032863849763,0.0,0.4965855655454536,0.0,0.4965855655454536,0.0,,0.5964285714285713,0.01087185719698179,0.585193456318313,0.010634528365475297,0.585193456318313,0.01063452836547533,,0.5404761904761904,0.0,0.5406578242149701,0.0,0.5406578242149702,0.0,,0.5880952380952381,0.0,0.547677390083274,0.0,0.547677390083274,0.0,,0.6435294117647058,0.013074182806407568,0.6372723439696657,0.013966798082405049,0.6372723439696657,0.013966798082405056,,0.6205882352941177,0.0,0.6183216413052366,0.0,0.6183216413052366,0.0,,0.6058823529411764,0.0,0.5594810786536419,0.0,0.5594810786536419,0.0,,0.6879661016949152,0.00738601985406811,0.690683716790023,0.007295138351664343,0.6906837167900229,0.007295138351664365,,0.5872881355932204,0.0,0.5925044854247636,0.0,0.5925044854247635,0.0,,0.6169491525423729,0.0,0.5671504816805163,0.0,0.5671504816805162,0.0,,0.6162891046386193,0.006291056445231213,0.617018664834698,0.0061197480008931444,0.617018664834698,0.0061197480008931306,,0.47195253505933116,0.0,0.4677726105890016,0.0,0.46777261058900166,0.0,,0.5469255663430421,0.0,0.5247440945270506,0.0,0.5247440945270506,0.0,,0.7171521035598705,0.0041584326358999725,0.7166240440956011,0.004315907492636038,0.716624044095601,0.004315907492636044,,0.6170442286947141,0.0,0.6059511345951729,0.0,0.6059511345951729,0.0,,0.6645091693635383,0.0,0.6259336147216827,0.0,0.6259336147216827,0.0,245911,245911,0.8542534991266019,1709484556,True,1,9a4bfea4,2024-03-03_16-49-16,1860.3367841243744,1860.3367841243744,29768,1d43726c602a,172.17.0.2,1860.3367841243744,1,,64,3,16,1.2417759249682638,1,1,1,1,1,1,9a4bfea4
536,,0.5431924882629108,0.010508464453333043,0.5524547190922634,0.010360040500936979,0.5524547190922634,0.010360040500936954,,0.39436619718309857,0.0,0.3467211648857817,0.0,0.3467211648857817,0.0,,0.4859154929577465,0.0,0.4779926802554723,0.0,0.4779926802554723,0.0,,0.5769047619047618,0.011617974189291287,0.5639230051101742,0.0104987844836875,0.5639230051101742,0.010498784483687526,,0.5357142857142857,0.0,0.5380814785649547,0.0,0.5380814785649546,0.0,,0.569047619047619,0.0,0.5292317129167173,0.0,0.5292317129167173,0.0,,0.6755882352941177,0.012756028495412615,0.6733069203298994,0.01323129644738127,0.6733069203298994,0.01323129644738126,,0.638235294117647,0.0,0.6350408720741201,0.0,0.6350408720741202,0.0,,0.6794117647058824,0.0,0.6285479421066066,0.0,0.6285479421066066,0.0,,0.7270338983050847,0.00503435482721327,0.7270663519875032,0.0051198262027530575,0.7270663519875032,0.005119826202753041,,0.6516949152542373,0.0,0.6575022429658596,0.0,0.6575022429658596,0.0,,0.6864406779661016,0.0,0.6551235845502601,0.0,0.6551235845502602,0.0,,0.6039913700107875,0.0063582144674396305,0.5994830954977036,0.006591403672239354,0.5994830954977036,0.0065914036722393606,,0.5043149946062567,0.0,0.5041813208302334,0.0,0.5041813208302335,0.0,,0.5485436893203883,0.0,0.5102300375145891,0.0,0.510230037514589,0.0,,0.6914239482200647,0.0036855491490521176,0.6910382987013951,0.0037929243341954686,0.6910382987013951,0.0037929243341954743,,0.6521035598705501,0.0,0.6430472176790881,0.0,0.6430472176790881,0.0,,0.6574973031283711,0.0,0.6135597539509444,0.0,0.6135597539509444,0.0,138756,138756,0.8477300972161897,1709483785,True,1,12da78c2,2024-03-03_16-36-25,1078.950189590454,1078.950189590454,29334,1d43726c602a,172.17.0.2,1078.950189590454,1,,64,2,11,1.1371696841723093,1,1,1,1,0,1,12da78c2
537,,0.5859154929577466,0.012562524094140524,0.5845942981293135,0.012862016248420703,0.5845942981293135,0.012862016248420712,,0.4812206572769953,0.0,0.4604377142711033,0.0,0.4604377142711032,0.0,,0.4788732394366197,0.0,0.43152498490662633,0.0,0.43152498490662644,0.0,,0.6138095238095238,0.013162166629605005,0.6090289608087187,0.013021754069795445,0.6090289608087187,0.01302175406979544,,0.5238095238095238,0.0,0.5258563757116242,0.0,0.5258563757116242,0.0,,0.5928571428571429,0.0,0.540745711914853,0.0,0.540745711914853,0.0,,0.6588235294117648,0.01522609306534681,0.6546807723493191,0.015593590561300162,0.6546807723493191,0.01559359056130016,,0.5911764705882353,0.0,0.5853649467608671,0.0,0.5853649467608671,0.0,,0.6705882352941176,0.0,0.605949791270392,0.0,0.605949791270392,0.0,,0.7011016949152543,0.005748361993936135,0.7024340605230269,0.0056874898673298585,0.7024340605230269,0.005687489867329897,,0.6237288135593221,0.0,0.6280728287572896,0.0,0.6280728287572896,0.0,,0.6432203389830509,0.0,0.5949642955940083,0.0,0.5949642955940083,0.0,,0.609546925566343,0.006379455396100807,0.6072490422352023,0.006715378371888934,0.6072490422352023,0.00671537837188895,,0.5124056094929881,0.0,0.5122522588351107,0.0,0.5122522588351106,0.0,,0.5550161812297735,0.0,0.5275635052192896,0.0,0.5275635052192896,0.0,,0.7204962243797196,0.006043881263357702,0.7206793806692227,0.006174975933227793,0.7206793806692227,0.006174975933227808,,0.622437971952535,0.0,0.6116721675795287,0.0,0.6116721675795288,0.0,,0.6531823085221143,0.0,0.6163359772507514,0.0,0.6163359772507514,0.0,245911,245911,0.8661660799903461,1709484419,True,1,1c2417ae,2024-03-03_16-46-59,1593.034469127655,1593.034469127655,28740,1d43726c602a,172.17.0.2,1593.034469127655,1,,64,3,16,1.504494046132785,1,1,1,1,1,1,1c2417ae
538,,0.6089201877934272,0.01956118934835649,0.6112473999439753,0.019292344475399566,0.6112473999439754,0.01929234447539954,,0.4014084507042254,0.0,0.36803543491086504,0.0,0.3680354349108651,0.0,,0.5868544600938967,0.0,0.5489469267780688,0.0,0.5489469267780688,0.0,,0.6335714285714286,0.012208041660280252,0.6231362367511599,0.012146925752992047,0.6231362367511599,0.012146925752992022,,0.6047619047619047,0.0,0.6062673310531692,0.0,0.6062673310531693,0.0,,0.6095238095238096,0.0,0.5459091569503469,0.0,0.5459091569503469,0.0,,0.6958823529411765,0.011556989826110874,0.6921877653151965,0.011885565313341312,0.6921877653151967,0.011885565313341302,,0.6323529411764706,0.0,0.6296530343845851,0.0,0.6296530343845852,0.0,,0.7058823529411765,0.0,0.6374787414965987,0.0,0.6374787414965986,0.0,,0.7253389830508474,0.009232622052721526,0.725994858724147,0.00912990527331918,0.7259948587241472,0.009129905273319213,,0.6313559322033898,0.0,0.6354579423916005,0.0,0.6354579423916005,0.0,,0.6677966101694915,0.0,0.6131310427621273,0.0,0.6131310427621272,0.0,,0.6300970873786408,0.008914537622925161,0.616166506900802,0.011708291111604584,0.6161665069008019,0.011708291111604601,,0.4412081984897519,0.0,0.4377958632655079,0.0,0.43779586326550785,0.0,,0.6067961165048543,0.0,0.562990124598572,0.0,0.562990124598572,0.0,,0.7206580366774542,0.004686352828532004,0.7190027389118657,0.004963218477448481,0.7190027389118657,0.004963218477448489,,0.6402373247033442,0.0,0.6266944046572825,0.0,0.6266944046572825,0.0,,0.6790722761596548,0.0,0.6320013611748817,0.0,0.6320013611748816,0.0,143641,143641,0.8935104165354794,1709484322,False,1,99a78785,2024-03-03_16-45-22,1397.675282239914,1397.675282239914,29604,1d43726c602a,172.17.0.2,1397.675282239914,1,,64,2,18,0.9461803649580951,1,1,1,1,0,1,99a78785
539,randomforest-100,0.5596244131455399,0.010664616611831493,0.5643871788627535,0.010655107874396197,0.5643871788627535,0.010655107874396202,KNN-5,0.3779342723004695,0.0,0.34681528260304906,0.0,0.34681528260304906,0.0,SVM-rbf-C1.0,0.539906103286385,0.0,0.5188443421736488,0.0,0.5188443421736488,0.0,randomforest-100,0.5988095238095237,0.013479218909255374,0.5963822510343231,0.013596926354159718,0.5963822510343231,0.013596926354159742,KNN-5,0.5595238095238095,0.0,0.5610229558444059,0.0,0.5610229558444059,0.0,SVM-rbf-C1.0,0.5428571428571428,0.0,0.512684720822983,0.0,0.512684720822983,0.0,randomforest-100,0.6997058823529412,0.009434714666085555,0.695715171826863,0.00976699553138699,0.6957151718268629,0.00976699553138695,KNN-5,0.6411764705882353,0.0,0.6369623554891171,0.0,0.636962355489117,0.0,SVM-rbf-C1.0,0.6970588235294117,0.0,0.6309229829339735,0.0,0.6309229829339736,0.0,randomforest-100,0.6813559322033899,0.008466097453384528,0.6835130320580501,0.008466424685430556,0.6835130320580501,0.008466424685430528,KNN-5,0.5898305084745763,0.0,0.5894856593912359,0.0,0.5894856593912359,0.0,SVM-rbf-C1.0,0.6372881355932203,0.0,0.5839329107243709,0.0,0.5839329107243709,0.0,randomforest-100,0.622977346278317,0.004824310631067496,0.6239169442055421,0.004556953216292409,0.623916944205542,0.0045569532162923875,KNN-5,0.5393743257820928,0.0,0.5317623428964424,0.0,0.5317623428964424,0.0,SVM-rbf-C1.0,0.5474649406688241,0.0,0.513521134546098,0.0,0.5135211345460982,0.0,randomforest-100,0.7289104638619202,0.0046096786664987155,0.7280470502980488,0.0047912254646048985,0.7280470502980488,0.004791225464604902,KNN-5,0.6440129449838188,0.0,0.6322878687454253,0.0,0.6322878687454252,0.0,SVM-rbf-C1.0,0.6704422869471414,0.0,0.6271699330780484,0.0,0.6271699330780482,0.0,142506,142506,0.862898905398068,1709485137,True,1,da3fd095,2024-03-03_16-58-57,1801.7307772636414,1801.7307772636414,27499,1d43726c602a,172.17.0.2,1801.7307772636414,1,,64,2,17,1.0031781299797102,1,1,1,0,1,1,da3fd095
540,,0.55,0.013809921201955615,0.5529195440924936,0.013351038009176768,0.5529195440924936,0.013351038009176778,,0.38967136150234744,0.0,0.3483538473532885,0.0,0.3483538473532885,0.0,,0.5539906103286385,0.0,0.5518080655485442,0.0,0.5518080655485441,0.0,,0.6414285714285712,0.008123201004396197,0.6314591895982603,0.008633547143926362,0.6314591895982602,0.00863354714392636,,0.611904761904762,0.0,0.6120442670298423,0.0,0.6120442670298422,0.0,,0.638095238095238,0.0,0.6107511021032211,0.0,0.610751102103221,0.0,,0.6973529411764706,0.016867589363458432,0.6952230813156206,0.017399623118819447,0.6952230813156206,0.017399623118819485,,0.6529411764705882,0.0,0.647072999988646,0.0,0.647072999988646,0.0,,0.711764705882353,0.0,0.6711232855995205,0.0,0.6711232855995206,0.0,,0.7201694915254236,0.008805406920583417,0.7210839448020518,0.008913282200407975,0.7210839448020521,0.008913282200407985,,0.6186440677966102,0.0,0.6240409651258059,0.0,0.624040965125806,0.0,,0.6542372881355932,0.0,0.5929687857947068,0.0,0.5929687857947068,0.0,,0.6258899676375405,0.006286430327651993,0.619070226152268,0.006376007482175346,0.619070226152268,0.00637600748217535,,0.5026968716289104,0.0,0.5022236010048692,0.0,0.5022236010048692,0.0,,0.6003236245954693,0.0,0.5646616295915492,0.0,0.5646616295915492,0.0,,0.7284789644012944,0.003920772782176097,0.7287275737772265,0.0038635375703731756,0.7287275737772265,0.003863537570373151,,0.6192017259978425,0.0,0.6070956579893441,0.0,0.6070956579893441,0.0,,0.7184466019417476,0.0,0.7115816175221665,0.0,0.7115816175221664,0.0,142506,142506,0.8821120318101431,1709485021,False,1,19f3576f,2024-03-03_16-57-01,1685.8078467845917,1685.8078467845917,28876,1d43726c602a,172.17.0.2,1685.8078467845917,1,,64,2,17,1.3976049820985046,1,1,1,1,0,1,19f3576f
