,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/umap_ncomp,config/umap_spread,config/umap_mdist,config/umap_neigh,config/umap_epochs,logdir
904,0.34976525821596244,0.34319248826291077,0.00798122065727699,0.26839561461271594,0.00908450617533533,0.26839561461271594,0.009084506175335322,0.25821596244131456,0.0,0.1885155235497327,0.0,0.1885155235497327,0.0,0.34976525821596244,0.0,0.306417980258241,0.0,0.30641798025824096,0.0,-1,-1,1701442811,True,1,db82f2a1,2023-12-01_15-00-11,22.675326347351074,22.675326347351074,412803,d49c071550b4,172.17.0.2,22.675326347351074,1,,30,0.18623229608467318,1.0536059960629423,26,475,db82f2a1
905,0.2136150234741784,0.18215962441314554,0.012736769921362008,0.15592325694676354,0.012676906842123081,0.1559232569467636,0.01267690684212307,0.2136150234741784,0.0,0.18977268906408928,0.0,0.1897726890640893,0.0,0.1619718309859155,0.0,0.14984681031103195,0.0,0.14984681031103195,0.0,-1,-1,1701442813,True,1,3f55c0a9,2023-12-01_15-00-13,24.653088808059692,24.653088808059692,416736,d49c071550b4,172.17.0.2,24.653088808059692,1,,33,0.004013593410004956,1.402325142874727,18,505,3f55c0a9
906,0.3215962441314554,0.22816901408450702,0.005227947758525844,0.16805270612060436,0.0062094762989080565,0.16805270612060436,0.006209476298908066,0.25586854460093894,0.0,0.1722471314448325,0.0,0.17224713144483253,0.0,0.3215962441314554,0.0,0.29099129108253197,0.0,0.29099129108253197,0.0,-1,-1,1701442813,True,1,e77c4f5d,2023-12-01_15-00-13,23.989611387252808,23.989611387252808,396778,d49c071550b4,172.17.0.2,23.989611387252808,1,,33,0.04707431310443355,1.310052395451644,31,489,e77c4f5d
907,0.38497652582159625,0.3392018779342723,0.008215962441314542,0.29055784446728705,0.009404622627836716,0.29055784446728705,0.009404622627836713,0.26291079812206575,0.0,0.21740060870495656,0.0,0.21740060870495653,0.0,0.38497652582159625,0.0,0.32635027506976316,0.0,0.32635027506976316,0.0,-1,-1,1701442835,False,1,fa08e375,2023-12-01_15-00-35,31.87781858444214,31.87781858444214,419069,d49c071550b4,172.17.0.2,31.87781858444214,1,,36,0.15931959495650916,1.013257012340024,5,457,fa08e375
908,0.33990610328638493,0.33990610328638493,0.0057307772843820225,0.31291620256881936,0.005028449348071007,0.31291620256881936,0.0050284493480710095,0.3380281690140845,0.0,0.3136087353806602,0.0,0.3136087353806602,0.0,0.20892018779342722,0.0,0.1525139493624037,0.0,0.15251394936240367,0.0,-1,-1,1701442830,True,1,d95e6b03,2023-12-01_15-00-30,18.105204343795776,18.105204343795776,410098,d49c071550b4,172.17.0.2,18.105204343795776,1,,36,0.12806824419824434,1.1046247342469495,2,467,d95e6b03
909,0.3873239436619718,0.3347417840375587,0.006139294286677007,0.28611568375244867,0.007106161752044569,0.28611568375244867,0.007106161752044569,0.2605633802816901,0.0,0.2115347591664949,0.0,0.21153475916649486,0.0,0.3873239436619718,0.0,0.3332090787716387,0.0,0.3332090787716387,0.0,-1,-1,1701442832,False,1,f1a05342,2023-12-01_15-00-32,20.4450626373291,20.4450626373291,412803,d49c071550b4,172.17.0.2,20.4450626373291,1,,31,0.19527389019776953,0.9887052098225695,10,495,f1a05342
910,0.32629107981220656,0.31971830985915495,0.007026586641828992,0.24114682028245754,0.0065427615603139274,0.2411468202824576,0.006542761560313924,0.2300469483568075,0.0,0.15231369293814226,0.0,0.1523136929381423,0.0,0.32629107981220656,0.0,0.2811464055690784,0.0,0.2811464055690784,0.0,-1,-1,1701442839,True,1,220e6189,2023-12-01_15-00-39,26.20185422897339,26.20185422897339,396778,d49c071550b4,172.17.0.2,26.20185422897339,1,,29,0.23117009772633296,0.941832994838937,42,541,220e6189
911,0.3075117370892019,0.24037558685446006,0.004353811500232727,0.17189117447177998,0.0055499685525878615,0.17189117447177998,0.005549968552587868,0.3075117370892019,0.0,0.22876270577789057,0.0,0.2287627057778905,0.0,0.2863849765258216,0.0,0.23626121484678228,0.0,0.2362612148467822,0.0,-1,-1,1701442839,True,1,7701b886,2023-12-01_15-00-39,25.59484624862671,25.59484624862671,416736,d49c071550b4,172.17.0.2,25.59484624862671,1,,35,0.0971297113014779,1.093850115918762,37,534,7701b886
912,0.20892018779342722,0.19812206572769953,0.009970310132204363,0.17524500002788995,0.01175309739058095,0.17524500002788995,0.01175309739058095,0.20187793427230047,0.0,0.1856998074261008,0.0,0.18569980742610082,0.0,0.20892018779342722,0.0,0.20212810942356976,0.0,0.2021281094235698,0.0,-1,-1,1701442845,True,1,7cb777fa,2023-12-01_15-00-45,31.214354991912842,31.214354991912842,412549,d49c071550b4,172.17.0.2,31.214354991912842,1,,33,0.009038079957445988,1.15904730283828,114,483,7cb777fa
913,0.39906103286384975,0.3197183098591549,0.0067872452088267475,0.2812999370174852,0.007328211798869519,0.28129993701748524,0.007328211798869518,0.2699530516431925,0.0,0.23573049918133085,0.0,0.23573049918133085,0.0,0.39906103286384975,0.0,0.364847622516149,0.0,0.36484762251614894,0.0,-1,-1,1701442872,False,1,c1501bb7,2023-12-01_15-01-12,45.886343479156494,45.886343479156494,419360,d49c071550b4,172.17.0.2,45.886343479156494,1,,36,0.2117178313316362,1.1765203951651726,5,442,c1501bb7
914,0.38497652582159625,0.34694835680751174,0.005919962541276268,0.2724761919265319,0.004905817158555078,0.27247619192653194,0.004905817158555069,0.2605633802816901,0.0,0.20894395182280448,0.0,0.20894395182280448,0.0,0.38497652582159625,0.0,0.3429388418232504,0.0,0.34293884182325046,0.0,-1,-1,1701442855,False,1,05b2a2e4,2023-12-01_15-00-55,20.01874852180481,20.01874852180481,410098,d49c071550b4,172.17.0.2,20.01874852180481,1,,34,0.14847803373697796,1.2635596465222834,14,458,05b2a2e4
915,0.38497652582159625,0.32934272300469486,0.008202537657115561,0.2684261328702958,0.00945393455718781,0.2684261328702958,0.009453934557187786,0.2605633802816901,0.0,0.19610812944171932,0.0,0.19610812944171935,0.0,0.38497652582159625,0.0,0.3444049274944317,0.0,0.3444049274944317,0.0,-1,-1,1701442858,False,1,4ebe784a,2023-12-01_15-00-58,22.514130353927612,22.514130353927612,412803,d49c071550b4,172.17.0.2,22.514130353927612,1,,35,0.25945599777209954,1.2077287480753032,24,496,4ebe784a
916,0.32370892018779346,0.32370892018779346,0.007602880159953831,0.27031175679185454,0.006640071005124436,0.27031175679185454,0.006640071005124419,0.2934272300469484,0.0,0.23621331712163582,0.0,0.23621331712163576,0.0,0.3192488262910798,0.0,0.2935493066614397,0.0,0.29354930666143975,0.0,-1,-1,1701442850,True,1,1919394e,2023-12-01_15-00-50,14.282405614852905,14.282405614852905,419069,d49c071550b4,172.17.0.2,14.282405614852905,1,,7,0.041645437840835214,1.5002637397341039,9,478,1919394e
